steamid,appid,playtime_forever,playtime_2weeks
76561198082607785,1778820,195.58333333333334,22.25
76561198373009364,1778820,160.41666666666666,3.8666666666666667
76561197990345985,389730,78.95,NA
76561197990345985,1778820,41.05,NA
76561197986218524,389730,94.26666666666667,NA
76561197986218524,1778820,129.2,27.483333333333334
76561198342846511,389730,0,NA
76561198342846511,1778820,0,NA
76561198111799931,1778820,13.483333333333333,1.25
76561198880939058,1778820,16.05,NA
76561198242646642,389730,595.0666666666667,NA
76561198242646642,1778820,70.35,4.116666666666666
76561198024928785,389730,1498.9333333333334,NA
76561198024928785,1778820,115.06666666666666,13.233333333333333
76561198158482536,389730,2013.7833333333333,NA
76561198158482536,1778820,374.6166666666667,34.68333333333333
76561198163186623,389730,176.33333333333334,NA
76561198163186623,1778820,99.03333333333333,NA
76561198850009664,389730,924.9166666666666,NA
76561198850009664,1778820,173.65,7.283333333333333
76561197995591134,389730,1745.8,NA
76561197995591134,1778820,267.6,19.333333333333332
76561198447278845,389730,539.6333333333333,0.85
76561198447278845,1778820,21.95,3.3333333333333335
76561198093705320,389730,6.383333333333334,NA
76561198093705320,1778820,149.11666666666667,30.783333333333335
76561198901867043,389730,534.9666666666667,NA
76561198901867043,1778820,79.41666666666667,1.4
76561198163308915,389730,550.8,NA
76561198163308915,1778820,115.5,18.816666666666666
76561198060990179,389730,10.416666666666666,NA
76561198060990179,1778820,47.11666666666667,NA
76561198093439387,389730,44.266666666666666,NA
76561198093439387,1778820,147.31666666666666,16.15
76561198087448878,389730,67.23333333333333,NA
76561198087448878,1778820,159.68333333333334,NA
76561198034001543,389730,144.98333333333332,NA
76561198034001543,1778820,323.73333333333335,55.18333333333333
76561197972505752,389730,1026.2833333333333,NA
76561197972505752,1778820,137.41666666666666,5.966666666666667
76561198084244723,389730,127.3,NA
76561198084244723,1778820,49.9,NA
76561198272723150,389730,1002.85,NA
76561198272723150,1778820,165.2,0.85
76561198148791976,389730,125.3,NA
76561198148791976,1778820,103.75,16.933333333333334
76561198076198525,1778820,90.51666666666667,NA
76561198012399176,389730,1245.45,NA
76561198012399176,1778820,100.03333333333333,0.6833333333333333
76561197977693510,1778820,47.03333333333333,NA
76561198282717367,389730,303.43333333333334,NA
76561198282717367,1778820,115.41666666666667,16.183333333333334
76561198341239036,389730,0,NA
76561198341239036,1778820,0,NA
76561198048764774,389730,46.333333333333336,NA
76561198048764774,1778820,120.88333333333334,5.433333333333334
76561199025947915,389730,23,NA
76561199025947915,1778820,36.833333333333336,1.3
76561198187767251,389730,1250.4,NA
76561198187767251,1778820,428.95,34.68333333333333
76561197984774726,389730,8.366666666666667,NA
76561197984774726,1778820,121.05,15.65
76561198264185333,1778820,61.5,12.216666666666667
76561198118239806,389730,1115.5666666666666,NA
76561198118239806,1778820,347.21666666666664,45.9
76561198158134580,1778820,106.88333333333334,13.333333333333334
76561198249614488,389730,268.03333333333336,NA
76561198249614488,1778820,139.2,16.133333333333333
76561198092636748,389730,265.73333333333335,NA
76561198092636748,1778820,144.83333333333334,7.366666666666666
76561198074142220,389730,507.15,NA
76561198074142220,1778820,118.83333333333333,3.05
76561198061599921,389730,122.3,NA
76561198061599921,1778820,48.233333333333334,3.966666666666667
76561198175476175,389730,1340.95,0.016666666666666666
76561198175476175,1778820,160.68333333333334,10.45
76561198296257305,389730,8573.583333333334,NA
76561198296257305,1778820,398.75,62.86666666666667
76561198298146844,389730,2262.7833333333333,NA
76561198298146844,1778820,101.71666666666667,14.383333333333333
76561198001248927,1778820,22.266666666666666,NA
76561198828242363,389730,90.38333333333334,NA
76561198828242363,1778820,374.23333333333335,52.15
76561198047668895,389730,0,NA
76561198047668895,1778820,0,NA
76561198945802888,389730,2068.1,NA
76561198945802888,1778820,198.61666666666667,16.166666666666668
76561198179119865,389730,36.11666666666667,NA
76561198179119865,1778820,218.91666666666666,NA
76561198139258602,389730,749.95,NA
76561198139258602,1778820,143.75,29.116666666666667
76561198175093930,389730,0,NA
76561198175093930,1778820,0,NA
76561197989409721,389730,209.83333333333334,NA
76561197989409721,1778820,79.23333333333333,8.416666666666666
76561198092609615,389730,85.65,NA
76561198092609615,1778820,140.5,19.85
76561198074944805,389730,616.7833333333333,NA
76561198074944805,1778820,47.71666666666667,7.6
76561199120248590,1778820,38.5,NA
76561198267395989,389730,97.21666666666667,NA
76561198267395989,1778820,46.2,9.933333333333334
76561198351838746,389730,441.95,NA
76561198351838746,1778820,380.25,14.133333333333333
76561198105797700,389730,75.25,NA
76561198105797700,1778820,48.13333333333333,4.116666666666666
76561198866878939,389730,5.316666666666666,NA
76561198866878939,1778820,34.13333333333333,0.55
76561198095591291,1778820,96.13333333333334,0.16666666666666666
76561198084641941,389730,0,NA
76561198084641941,1778820,0,NA
76561198286938048,389730,39.13333333333333,NA
76561198286938048,1778820,58.35,0.21666666666666667
76561198399809108,389730,315.25,NA
76561198399809108,1778820,182.45,27.7
76561199165585973,389730,0.9833333333333333,NA
76561199165585973,1778820,76.71666666666667,0.48333333333333334
76561198796713943,389730,42.81666666666667,NA
76561198796713943,1778820,89.4,13.85
76561198820570476,389730,2052.0333333333333,NA
76561198820570476,1778820,96.53333333333333,NA
76561198137923464,389730,0,NA
76561198137923464,1778820,169.41666666666666,13.833333333333334
76561198088557348,389730,493.7,NA
76561198088557348,1778820,154.85,NA
76561198386948963,389730,5753.383333333333,NA
76561198386948963,1778820,511.6,90.98333333333333
76561198245920534,1778820,16.5,NA
76561198046294593,389730,2346.5,NA
76561198046294593,1778820,339.31666666666666,27.966666666666665
76561198177011902,1778820,25.083333333333332,NA
76561198119676028,389730,2194.4666666666667,0.48333333333333334
76561198119676028,1778820,159.58333333333334,26.633333333333333
76561198318113560,389730,0,NA
76561198318113560,1778820,117.41666666666667,0.8833333333333333
76561198337179117,389730,175.8,NA
76561198337179117,1778820,56.1,NA
76561198014456429,389730,134.36666666666667,NA
76561198014456429,1778820,384.18333333333334,48.28333333333333
76561198007390495,389730,1366.5333333333333,NA
76561198007390495,1778820,193.18333333333334,8.316666666666666
76561198166558104,1778820,0,NA
76561198166558104,389730,0,NA
76561198347486744,1778820,157.06666666666666,NA
76561198066654434,389730,32.766666666666666,NA
76561198066654434,1778820,70.23333333333333,NA
76561198090442187,1778820,15.25,NA
76561198068419815,1778820,198.75,21.1
76561198354697135,1778820,111.08333333333333,7.266666666666667
76561198089329247,389730,20.9,NA
76561198089329247,1778820,239.5,54.11666666666667
76561198044037118,389730,176.8,NA
76561198044037118,1778820,66.26666666666667,4.85
76561198108854744,389730,4332,NA
76561198108854744,1778820,90.86666666666666,6.05
76561199074238769,1778820,44.43333333333333,NA
76561198238883320,389730,25.033333333333335,NA
76561198238883320,1778820,53.35,NA
76561198806973882,389730,108.68333333333334,NA
76561198806973882,1778820,114.38333333333334,20.3
76561198087261080,389730,128.95,NA
76561198087261080,1778820,101.01666666666667,0.7666666666666667
76561198117325766,389730,0,NA
76561198117325766,1778820,0,NA
76561198272535935,389730,501.65,0.45
76561198272535935,1778820,445.6166666666667,69.41666666666667
76561198120658126,389730,1424.8,NA
76561198120658126,1778820,332.6,55.38333333333333
76561199160442356,389730,3475.45,NA
76561199160442356,1778820,663.6666666666666,1.35
76561198064346618,389730,783.1,NA
76561198064346618,1778820,62.53333333333333,3.3
76561198106721132,389730,214.21666666666667,NA
76561198106721132,1778820,401.3833333333333,65.4
76561199404273342,1778820,41.65,9.366666666666667
76561198855777573,389730,484.21666666666664,NA
76561198855777573,1778820,147.01666666666668,41.81666666666667
76561198153756889,389730,1042.6166666666666,NA
76561198153756889,1778820,111.93333333333334,11.416666666666666
76561198118950347,389730,2175.4166666666665,0.11666666666666667
76561198118950347,1778820,431.8333333333333,18.05
76561198410061989,389730,32,NA
76561198410061989,1778820,111.8,14.516666666666667
76561198086426570,389730,73.2,NA
76561198086426570,1778820,66.33333333333333,18.1
76561198823345964,389730,162.88333333333333,0.08333333333333333
76561198823345964,1778820,100.46666666666667,7.483333333333333
76561198344246966,389730,72.93333333333334,NA
76561198344246966,1778820,168.1,10.45
76561198086792604,1778820,94.3,NA
76561198427080585,389730,61.93333333333333,NA
76561198427080585,1778820,71.78333333333333,0.4
76561197988121233,389730,0,NA
76561197988121233,1778820,0,NA
76561198105356170,1778820,52.78333333333333,NA
76561198243578750,389730,2672.483333333333,NA
76561198243578750,1778820,312.8666666666667,54.3
76561198100728425,389730,1097.4666666666667,NA
76561198100728425,1778820,472.93333333333334,85.56666666666666
76561198142138140,389730,1.4166666666666667,1.4166666666666667
76561198142138140,1778820,176.98333333333332,29.4
76561199189563247,1778820,2.7666666666666666,NA
76561198103221428,389730,0,NA
76561198103221428,1778820,0,NA
76561198181248501,389730,16.166666666666668,NA
76561198181248501,1778820,345.8833333333333,NA
76561198320887925,1778820,62.86666666666667,NA
76561198013754866,389730,193.08333333333334,1.7333333333333334
76561198013754866,1778820,193.28333333333333,20.683333333333334
76561198316646720,389730,1426.15,NA
76561198316646720,1778820,201.68333333333334,39.916666666666664
76561198190599794,389730,33.4,NA
76561198190599794,1778820,46.6,7.533333333333333
76561198020923845,1778820,64.75,5.116666666666666
76561198065658626,389730,339.15,NA
76561198065658626,1778820,104.06666666666666,1.8666666666666667
76561198444792484,389730,20.9,NA
76561198444792484,1778820,30.816666666666666,1.0333333333333334
76561198062196219,389730,51.36666666666667,NA
76561198062196219,1778820,163.76666666666668,NA
76561198223285576,389730,37.733333333333334,NA
76561198223285576,1778820,84.76666666666667,NA
76561198060153611,1778820,136.78333333333333,8.633333333333333
76561198092977429,389730,201.18333333333334,NA
76561198092977429,1778820,127.05,11.25
76561198359546376,389730,44.18333333333333,NA
76561198359546376,1778820,86.73333333333333,4.3
76561198328144298,1778820,25.966666666666665,0.5666666666666667
76561198093835823,389730,0,NA
76561198093835823,1778820,0,NA
76561198390520410,1778820,65.16666666666667,11.066666666666666
76561198053702089,389730,1528.9666666666667,NA
76561198053702089,1778820,218.21666666666667,21.633333333333333
76561198274335943,389730,20.983333333333334,NA
76561198274335943,1778820,23.466666666666665,NA
76561198814058547,389730,3256.4,0.26666666666666666
76561198814058547,1778820,262.18333333333334,29.333333333333332
76561198116295770,1778820,37.88333333333333,3.1666666666666665
76561198071147498,1778820,105.76666666666667,NA
76561198108593974,389730,10716.6,NA
76561198108593974,1778820,741,92.2
76561198014060891,389730,59.53333333333333,NA
76561198014060891,1778820,56.36666666666667,7.383333333333334
76561199012204673,389730,1523.6666666666667,NA
76561199012204673,1778820,216.2,22.3
76561198415488082,389730,0,NA
76561198415488082,1778820,0,NA
76561198028027158,389730,5.133333333333334,NA
76561198028027158,1778820,124.45,27.266666666666666
76561198018669770,1778820,82.98333333333333,17.916666666666668
76561198018669770,389730,175.98333333333332,NA
76561198096484441,389730,80.5,NA
76561198096484441,1778820,128.38333333333333,32.1
76561198255412680,1778820,17.85,3.8666666666666667
76561198083901830,389730,156.63333333333333,NA
76561198083901830,1778820,161.26666666666668,23.7
76561198074179681,389730,58.916666666666664,NA
76561198074179681,1778820,97.4,1.5666666666666667
76561198276196728,1778820,9.066666666666666,NA
76561198058188146,389730,123.2,NA
76561198058188146,1778820,159.95,7.1
76561198287699208,389730,0,NA
76561198287699208,1778820,0,NA
76561199015925379,1778820,81.28333333333333,5.8
76561198443481486,1778820,0,NA
76561198034885237,389730,30.133333333333333,NA
76561198034885237,1778820,21.516666666666666,NA
76561198068452439,389730,610.8166666666667,NA
76561198068452439,1778820,104.28333333333333,NA
76561198801070992,389730,344.5,NA
76561198801070992,1778820,206.71666666666667,18.383333333333333
76561198061058964,1778820,84.11666666666666,NA
76561198311622028,389730,184.6,NA
76561198311622028,1778820,36.78333333333333,13.1
76561198041558069,389730,2586.133333333333,NA
76561198041558069,1778820,426.8,25.283333333333335
76561198034364233,389730,0,NA
76561198034364233,1778820,0,NA
76561198317554286,389730,154.73333333333332,NA
76561198317554286,1778820,162.76666666666668,7.616666666666666
76561199012025654,389730,150.31666666666666,NA
76561199012025654,1778820,39.13333333333333,1.5833333333333333
76561198059671306,389730,1431.6,NA
76561198059671306,1778820,299.3,19.183333333333334
76561198993264147,389730,3731.4333333333334,NA
76561198993264147,1778820,468.46666666666664,40.7
76561198061350987,389730,0,NA
76561198061350987,1778820,0,NA
76561198123071207,389730,2440.9,NA
76561198123071207,1778820,201.98333333333332,16.116666666666667
76561198047944715,389730,537.5833333333334,NA
76561198047944715,1778820,159.16666666666666,18.516666666666666
76561198197131998,389730,23.85,NA
76561198197131998,1778820,162.28333333333333,2.316666666666667
76561199051064909,389730,703.7833333333333,NA
76561199051064909,1778820,356.4166666666667,48.3
76561198067296238,389730,383.56666666666666,NA
76561198067296238,1778820,60.916666666666664,11.85
76561198079224007,389730,35.95,NA
76561198079224007,1778820,97.33333333333333,5.45
76561198065020504,389730,4.3,NA
76561198065020504,1778820,345.2,55.166666666666664
76561198072913126,389730,0,NA
76561198072913126,1778820,0,NA
76561198854030024,389730,30.683333333333334,NA
76561198854030024,1778820,81.6,8.383333333333333
76561198045200386,389730,65.13333333333334,NA
76561198045200386,1778820,53.416666666666664,NA
76561199041805019,1778820,38.15,NA
76561199407693823,1778820,140.93333333333334,16.65
76561198074118711,389730,46.766666666666666,NA
76561198074118711,1778820,41.333333333333336,1.85
76561198393751797,389730,1826.0833333333333,NA
76561198393751797,1778820,267.06666666666666,23.5
76561198057594891,389730,451.15,NA
76561198057594891,1778820,348.31666666666666,24.116666666666667
76561198345232546,389730,1011.2666666666667,NA
76561198345232546,1778820,145.75,7.15
76561198382643772,389730,129.55,NA
76561198382643772,1778820,295.81666666666666,38.43333333333333
76561198131513686,389730,994.2833333333333,NA
76561198131513686,1778820,39.083333333333336,NA
76561199208321789,1778820,369.28333333333336,117.03333333333333
76561198128408850,389730,3.7666666666666666,NA
76561198128408850,1778820,196.55,20.733333333333334
76561198195007030,389730,7.3,NA
76561198195007030,1778820,48.333333333333336,0.48333333333333334
76561198422898135,389730,2.066666666666667,NA
76561198422898135,1778820,81.9,12.016666666666667
76561198079403266,389730,823.75,NA
76561198079403266,1778820,225.83333333333334,12.433333333333334
76561198240701542,389730,212.36666666666667,NA
76561198240701542,1778820,61.333333333333336,NA
76561198048697093,389730,572.3166666666667,NA
76561198048697093,1778820,73.76666666666667,16.733333333333334
76561198115395940,389730,18.816666666666666,NA
76561198115395940,1778820,14.05,NA
76561199062243866,389730,275.7,NA
76561199062243866,1778820,280.18333333333334,36.96666666666667
76561198156850307,389730,136.25,NA
76561198156850307,1778820,130.08333333333334,20.2
76561198061480029,389730,10.25,NA
76561198061480029,1778820,49.233333333333334,2.1166666666666667
76561198095485644,389730,0,NA
76561198095485644,1778820,0,NA
76561198047995332,389730,2.316666666666667,0.6
76561198047995332,1778820,212.93333333333334,25.133333333333333
76561198112913797,389730,24.916666666666668,NA
76561198112913797,1778820,42.43333333333333,17.55
76561198145420101,389730,0,NA
76561198145420101,1778820,0,NA
76561197987685408,1778820,393.35,5.9
76561198090802413,389730,6071.5,NA
76561198090802413,1778820,536.9333333333333,83.35
76561198038598982,1778820,40.416666666666664,NA
76561199279963940,1778820,37.75,NA
76561198022161281,389730,448,NA
76561198022161281,1778820,690.2,38.78333333333333
76561198128164970,1778820,51.083333333333336,NA
76561198365792911,389730,194.33333333333334,NA
76561198365792911,1778820,285.3,43.43333333333333
76561198010493402,389730,1597.6166666666666,NA
76561198010493402,1778820,291.6,31.433333333333334
76561198107365892,389730,3.1166666666666667,NA
76561198107365892,1778820,74.08333333333333,NA
76561198234333496,389730,18.366666666666667,NA
76561198234333496,1778820,117.43333333333334,NA
76561198272274228,1778820,0,NA
76561197998138757,389730,126.55,NA
76561197998138757,1778820,45.45,2.05
76561197998738487,1778820,32.833333333333336,0.75
76561198034498586,389730,739.8166666666667,NA
76561198034498586,1778820,280.96666666666664,36.2
76561198062678022,389730,235.8,NA
76561198062678022,1778820,189.75,10.55
76561198400789313,389730,654.9,NA
76561198400789313,1778820,42.86666666666667,4.233333333333333
76561198049473680,1778820,154.15,4.95
76561198049473680,389730,32.2,0.7833333333333333
76561198085638341,389730,0,NA
76561198085638341,1778820,0,NA
76561198077962894,389730,5.966666666666667,NA
76561198077962894,1778820,67.08333333333333,6.933333333333334
76561198350689655,389730,152.15,NA
76561198350689655,1778820,21.033333333333335,NA
76561197995452037,389730,1425.0833333333333,NA
76561197995452037,1778820,265.9,23.966666666666665
76561198327023616,389730,5434.833333333333,NA
76561198327023616,1778820,232,17.8
76561198179963066,389730,765.6333333333333,NA
76561198179963066,1778820,409.3833333333333,27.666666666666668
76561198049378806,1778820,33.25,15.066666666666666
76561198119601116,389730,21.95,NA
76561198119601116,1778820,47.733333333333334,0.8833333333333333
76561198124932088,1778820,19.55,1.7333333333333334
76561198038483663,389730,704.9333333333333,NA
76561198038483663,1778820,86.73333333333333,10.883333333333333
76561198190907587,389730,611.45,NA
76561198190907587,1778820,199.75,23.766666666666666
76561197975328013,389730,0,NA
76561197975328013,1778820,0,NA
76561198027113130,389730,176.65,NA
76561198027113130,1778820,58.266666666666666,10.933333333333334
76561198282468144,389730,1326.5166666666667,NA
76561198282468144,1778820,128.1,1.6
76561198277325495,1778820,460.6666666666667,47.21666666666667
76561198030459791,1778820,325.05,NA
76561198026780763,389730,0,NA
76561198026780763,1778820,0,NA
76561198870251892,389730,157.48333333333332,NA
76561198870251892,1778820,240.7,16.15
76561198362786990,389730,0,NA
76561198362786990,1778820,0,NA
76561197963696036,389730,285.53333333333336,NA
76561197963696036,1778820,308.01666666666665,23.066666666666666
76561198396594102,389730,5091.25,NA
76561198396594102,1778820,311.06666666666666,25.716666666666665
76561198371655230,1778820,22.716666666666665,NA
76561198027373701,389730,1704.7666666666667,NA
76561198027373701,1778820,127.36666666666666,NA
76561199077227575,389730,345.06666666666666,NA
76561199077227575,1778820,105.78333333333333,2.183333333333333
76561198185950086,389730,332.28333333333336,NA
76561198185950086,1778820,80.03333333333333,0.9166666666666666
76561198122416651,1778820,14.566666666666666,NA
76561198067081135,389730,174.23333333333332,NA
76561198067081135,1778820,172.9,21.883333333333333
76561198029319943,389730,2682.383333333333,NA
76561198029319943,1778820,418.2,NA
76561197992450537,389730,5850.45,NA
76561197992450537,1778820,256.28333333333336,21.733333333333334
76561198331464283,389730,125.96666666666667,NA
76561198331464283,1778820,83.51666666666667,13.65
76561198027587037,389730,0,NA
76561198027587037,1778820,0,NA
76561198212167641,389730,173.23333333333332,NA
76561198212167641,1778820,35.3,4.666666666666667
76561198030405435,389730,227.2,NA
76561198030405435,1778820,123.75,2.35
76561198171680099,389730,135.28333333333333,4.65
76561198171680099,1778820,171.66666666666666,21.016666666666666
76561199003502068,389730,1014.75,0.35
76561199003502068,1778820,100.91666666666667,31.4
76561198392321895,389730,1634.0833333333333,2.466666666666667
76561198392321895,1778820,221.23333333333332,22.066666666666666
76561199087936577,389730,3464.7,NA
76561199087936577,1778820,382.01666666666665,35.45
76561198121621191,389730,41.016666666666666,NA
76561198121621191,1778820,51.11666666666667,5.633333333333334
76561198019618845,1778820,125.4,8.9
76561198399313382,1778820,68.9,NA
76561198176831063,1778820,130.18333333333334,17.633333333333333
76561198025542868,1778820,11.766666666666667,NA
76561198364971521,1778820,11.083333333333334,NA
76561198028205946,389730,650.5166666666667,NA
76561198028205946,1778820,204.86666666666667,21.116666666666667
76561198008086309,1778820,453.03333333333336,75.96666666666667
76561199069135617,389730,407.5833333333333,NA
76561199069135617,1778820,163.38333333333333,26.133333333333333
76561198123911563,1778820,34.21666666666667,4.366666666666666
76561198443426219,1778820,173.01666666666668,4.9
76561198030370636,389730,399.81666666666666,NA
76561198030370636,1778820,146.13333333333333,1.8666666666666667
76561198371299994,1778820,25.466666666666665,NA
76561198963482358,389730,1935.9,NA
76561198963482358,1778820,342.75,36.1
76561198041871669,389730,0,NA
76561198041871669,1778820,0,NA
76561198043572537,389730,1280.45,NA
76561198043572537,1778820,420.9166666666667,41.7
76561198021529642,389730,901.0833333333334,NA
76561198021529642,1778820,100.66666666666667,6.65
76561198393950453,389730,4813.133333333333,NA
76561198393950453,1778820,547.5166666666667,81.73333333333333
76561198204002516,389730,30.716666666666665,NA
76561198204002516,1778820,23.583333333333332,0.6666666666666666
76561198109952177,389730,25.7,NA
76561198109952177,1778820,48.93333333333333,3.7666666666666666
76561198301289784,389730,1942.1,NA
76561198301289784,1778820,276.15,31
76561198008270632,389730,0,NA
76561198008270632,1778820,0,NA
76561198196086166,389730,4435.383333333333,NA
76561198196086166,1778820,498.7,48.8
76561198146711787,1778820,91.26666666666667,20.683333333333334
76561198072048596,389730,370.46666666666664,NA
76561198072048596,1778820,231.68333333333334,19.083333333333332
76561198864799731,389730,144.63333333333333,NA
76561198864799731,1778820,58.15,1.8166666666666667
76561198210461307,389730,161.73333333333332,NA
76561198210461307,1778820,49.916666666666664,6.183333333333334
76561198301621974,389730,326.98333333333335,NA
76561198301621974,1778820,254.3,60.25
76561198362567094,1778820,29.083333333333332,NA
76561199036565407,389730,375.8333333333333,NA
76561199036565407,1778820,165.1,21.033333333333335
76561198358959391,389730,654.0333333333333,NA
76561198358959391,1778820,103.18333333333334,11.283333333333333
76561199077727141,1778820,23.116666666666667,NA
76561198031714653,1778820,96.78333333333333,1.6166666666666667
76561198087011365,389730,24.133333333333333,NA
76561198087011365,1778820,20.683333333333334,NA
76561198987614105,389730,5.55,NA
76561198987614105,1778820,62.88333333333333,1.25
76561199004264598,389730,11.05,NA
76561199004264598,1778820,36.88333333333333,0.8833333333333333
76561198338073921,389730,453.6666666666667,NA
76561198338073921,1778820,203.28333333333333,19.45
76561198289419747,1778820,54.13333333333333,NA
76561198870551923,389730,6.2,NA
76561198870551923,1778820,101.03333333333333,23.016666666666666
76561198304260444,389730,32.81666666666667,NA
76561198304260444,1778820,27.683333333333334,NA
76561197996547230,1778820,278.4166666666667,31.05
76561198161990184,389730,28.083333333333332,NA
76561198161990184,1778820,116.1,0.95
76561198126817642,389730,880.6,NA
76561198126817642,1778820,200.68333333333334,13.3
76561198228610624,1778820,50.95,0.8
76561198119235884,389730,14.95,NA
76561198119235884,1778820,170.25,NA
76561198030662117,389730,0.45,NA
76561198030662117,1778820,101.35,20.733333333333334
76561198077820992,1778820,44.833333333333336,NA
76561199202344537,389730,265.55,NA
76561199202344537,1778820,87,6.6
76561198028904801,389730,20.1,NA
76561198028904801,1778820,62.5,0.2833333333333333
76561198197388338,389730,572.7666666666667,NA
76561198197388338,1778820,201.81666666666666,13.116666666666667
76561198066241556,1778820,12.483333333333333,NA
76561199210005580,1778820,331.65,19.066666666666666
76561198146385014,1778820,103.76666666666667,NA
76561198942730885,1778820,121.61666666666666,6.45
76561199163622322,1778820,118.33333333333333,27.033333333333335
76561198068922116,389730,1749.0666666666666,NA
76561198068922116,1778820,206.06666666666666,21.6
76561198196455655,389730,1.5833333333333333,NA
76561198196455655,1778820,10.766666666666667,NA
76561198107241446,389730,191.51666666666668,NA
76561198107241446,1778820,104.56666666666666,2.8
76561199159895104,1778820,202.13333333333333,5.383333333333334
76561198040868113,389730,7567.983333333334,NA
76561198040868113,1778820,268.96666666666664,42
76561198228470996,389730,0,NA
