steamid,appid,playtime_forever,playtime_2weeks,X1pPlayerName,rank,games,n,sample_weights
76561198115952825,389730,3015.5333333333333,NA,냉동붕어,24,1,909,0.014570810290935321
76561198115952825,1778820,74.1,9.883333333333333,냉동붕어,24,1,909,0.014570810290935321
76561198001505077,389730,134.58333333333334,NA,갱상도울산의하무코,5,1,849,0.013609040634767974
76561198001505077,1778820,100.16666666666667,13.716666666666667,갱상도울산의하무코,5,1,849,0.013609040634767974
76561198394045737,389730,0,NA,MMP | 丢妮.玛拉格彼,17,2,4305,0.06900697283000722
76561198394045737,1778820,0,NA,MMP | 丢妮.玛拉格彼,17,2,4305,0.06900697283000722
76561199059084381,389730,844.1666666666666,NA,Ryuichi.,27,33,295,0.0047287008094894604
76561199059084381,1778820,703.45,96.86666666666666,Ryuichi.,27,33,295,0.0047287008094894604
76561198112555490,1778820,192.28333333333333,30.15,Naritaka,18,1,5083,0.08147791937164382
76561198014476470,1778820,162.41666666666666,27.966666666666665,Imperfectango,6,1,1234,0.019780395928508457
76561198262931857,389730,0,NA,Rruina,27,1,295,0.0047287008094894604
76561198262931857,1778820,0,NA,Rruina,27,1,295,0.0047287008094894604
76561198260524412,389730,291.6,NA,IKARUZ,11,11,2161,0.03463973711629398
76561198260524412,1778820,28.366666666666667,28.366666666666667,IKARUZ,11,11,2161,0.03463973711629398
76561198246216384,389730,1336.5166666666667,NA,Finna D2,17,6,4305,0.06900697283000722
76561198246216384,1778820,211.53333333333333,23.6,Finna D2,17,6,4305,0.06900697283000722
76561198234353476,389730,140.63333333333333,NA,Yeom_deugchun,14,4,3312,0.05308968502043761
76561198234353476,1778820,104.3,5.916666666666667,Yeom_deugchun,14,4,3312,0.05308968502043761
76561198994738799,389730,394.23333333333335,NA,3skies51,10,10,1949,0.031241484331169352
76561198994738799,1778820,17.366666666666667,17.366666666666667,3skies51,10,10,1949,0.031241484331169352
76561198350451974,389730,737.95,NA,Rav3n,24,10,909,0.014570810290935321
76561198350451974,1778820,113,21.183333333333334,Rav3n,24,10,909,0.014570810290935321
76561199367626516,389730,1104.0833333333333,NA,Twelf1h,26,20,423,0.006780476075979803
76561199367626516,1778820,382.43333333333334,55.75,Twelf1h,26,20,423,0.006780476075979803
76561198051907933,389730,0,NA,the coin,22,10,1869,0.02995912478961289
76561198051907933,1778820,0,NA,the coin,22,10,1869,0.02995912478961289
76561198151971719,389730,427.6,NA,Harakiri urself,18,4,5083,0.08147791937164382
76561198151971719,1778820,74.4,51.483333333333334,Harakiri urself,18,4,5083,0.08147791937164382
76561198407550147,389730,1785.4166666666667,NA,OSENEW,24,1,909,0.014570810290935321
76561198407550147,1778820,203.56666666666666,39.46666666666667,OSENEW,24,1,909,0.014570810290935321
76561198205586669,389730,1664.9333333333334,NA,Something Hank,22,12,1869,0.02995912478961289
76561198205586669,1778820,374,59.68333333333333,Something Hank,22,12,1869,0.02995912478961289
76561198274602164,389730,653.6333333333333,NA,화이트칩,18,4,5083,0.08147791937164382
76561198274602164,1778820,53.3,2.1166666666666667,화이트칩,18,4,5083,0.08147791937164382
76561198152456593,1778820,44.4,44.4,Brutalcarnage,7,9,889,0.014250220405546205
76561198984054885,389730,1154.6666666666667,1.5333333333333334,LD | Shinkirou,25,4,795,0.01274344794421736
76561198984054885,1778820,375.81666666666666,70.36666666666666,LD | Shinkirou,25,4,795,0.01274344794421736
76561198908686905,389730,386.01666666666665,NA,eakkao,15,12,7267,0.11648633485613528
76561198908686905,1778820,20.083333333333332,7.533333333333333,eakkao,15,12,7267,0.11648633485613528
76561198209589472,389730,1601.7666666666667,NA,Sneaky Saibot,21,5,3587,0.05749779594453795
76561198209589472,1778820,137.46666666666667,34.5,Sneaky Saibot,21,5,3587,0.05749779594453795
76561198081125956,1778820,38.28333333333333,38.28333333333333,rbn100,3,1,848,0.013593011140498518
76561198078546818,389730,2.7,NA,пальмэн,5,9,849,0.013609040634767974
76561197988011671,389730,0,NA,IceColdEdge,25,1,795,0.01274344794421736
76561197988011671,1778820,0,NA,IceColdEdge,25,1,795,0.01274344794421736
76561198115194126,1778820,22.183333333333334,22.183333333333334,Lorcan,13,2,3056,0.04898613448745692
76561198865806079,389730,0,NA,FUNSONGAMER,23,2,1355,0.021719964735112608
76561198370509192,389730,1198.9833333333333,0.9666666666666667,MODari,14,1,3312,0.05308968502043761
76561198370509192,1778820,107.01666666666667,20.166666666666668,MODari,14,1,3312,0.05308968502043761
76561198264102391,1778820,0,NA,BlinkZ,16,1,4627,0.07416846998477199
76561198156417089,1778820,0,NA,LeonardoHimself,7,9,889,0.014250220405546205
76561198272535935,389730,501.65,0.45,♣ ihr!irh!irh!♠,22,7,1869,0.02995912478961289
76561198272535935,389730,501.65,0.45,♣ RangerVladim♠,28,14,131,0.0020998637492987094
76561198272535935,1778820,420.4,78.16666666666667,♣ ihr!irh!irh!♠,22,7,1869,0.02995912478961289
76561198272535935,1778820,420.4,78.16666666666667,♣ RangerVladim♠,28,14,131,0.0020998637492987094
76561198089367385,389730,19.983333333333334,NA,K130V,9,1,2221,0.03560150677246133
76561198089367385,1778820,89.16666666666667,38.03333333333333,K130V,9,1,2221,0.03560150677246133
76561197989724909,389730,1125.2333333333333,NA,caddy,10,7,1949,0.031241484331169352
76561197989724909,1778820,150.5,16.85,caddy,10,7,1949,0.031241484331169352
76561199055691973,1778820,42.31666666666667,28.25,h1tec,5,1,849,0.013609040634767974
76561197989802208,389730,31.983333333333334,NA,min!,10,2,1949,0.031241484331169352
76561197989802208,1778820,242.46666666666667,62.61666666666667,min!,10,2,1949,0.031241484331169352
76561198050755328,389730,0,NA,treewilly,20,19,2975,0.047687745451631
76561198050755328,1778820,0,NA,treewilly,20,19,2975,0.047687745451631
76561197998698873,389730,2465.25,NA,Chenzho (TTV),29,15,143,0.0022922176805321793
76561197998698873,1778820,247.13333333333333,44.31666666666667,Chenzho (TTV),29,15,143,0.0022922176805321793
76561198390646581,1778820,8.316666666666666,8.316666666666666,댕그모임,3,3,848,0.013593011140498518
76561198051897647,389730,4.716666666666667,NA,MykCafe,7,1,889,0.014250220405546205
76561198051897647,1778820,18.8,6.25,MykCafe,7,1,889,0.014250220405546205
76561198012851282,389730,49.55,NA,CoffiHolic,8,2,1287,0.020629959124789612
76561198012851282,1778820,122.65,3.783333333333333,CoffiHolic,8,2,1287,0.020629959124789612
76561199024587007,389730,17.5,NA,Marlat,19,5,3379,0.05416366113649115
76561199024587007,1778820,103.28333333333333,20.233333333333334,Marlat,19,5,3379,0.05416366113649115
76561198009063506,389730,58.733333333333334,NA,Aroic,9,9,2221,0.03560150677246133
76561198009063506,1778820,92.76666666666667,21.566666666666666,Aroic,9,9,2221,0.03560150677246133
76561198353970760,389730,14.333333333333334,NA,Schizoidman,1,1,642,0.010290935320990622
76561198353970760,1778820,6.6,6.6,Schizoidman,1,1,642,0.010290935320990622
76561198013672622,389730,147.9,NA,XesLoohc,5,3,849,0.013609040634767974
76561198013672622,1778820,134.23333333333332,42.583333333333336,XesLoohc,5,3,849,0.013609040634767974
76561198067130601,389730,243.48333333333332,NA,ChanceTheVaper,19,1,3379,0.05416366113649115
76561198067130601,1778820,81.81666666666666,9.9,ChanceTheVaper,19,1,3379,0.05416366113649115
76561198417725380,1778820,0,NA,Wizzington,8,4,1287,0.020629959124789612
76561198119554733,389730,91.31666666666666,NA,Gurennu,10,8,1949,0.031241484331169352
76561198119554733,1778820,203.75,12.666666666666666,Gurennu,10,8,1949,0.031241484331169352
76561198075853171,1778820,0,NA,Matthew Montana,0,1,2058,0.03298869920654003
76561198859241671,1778820,20.033333333333335,0.6,moneymel,0,4,2058,0.03298869920654003
76561198047552304,389730,1810.9666666666667,NA,MARTYRDOM,28,3,131,0.0020998637492987094
76561198047552304,1778820,209.65,23.716666666666665,MARTYRDOM,28,3,131,0.0020998637492987094
76561198044902676,389730,0,NA,LIU-XENV,21,2,3587,0.05749779594453795
76561198044902676,1778820,0,NA,LIU-XENV,21,2,3587,0.05749779594453795
76561198133433450,389730,1986.15,NA,KADZ,20,13,2975,0.047687745451631
76561198133433450,1778820,187.48333333333332,53.56666666666667,KADZ,20,13,2975,0.047687745451631
76561198053660056,1778820,16.066666666666666,0.9666666666666667,Panduh,2,8,567,0.009088723250781437
76561198093692941,389730,43.65,NA,⏎£↑ šËT RáΔÎØ,26,11,423,0.006780476075979803
76561198093692941,1778820,538.2833333333333,83.73333333333333,⏎£↑ šËT RáΔÎØ,26,11,423,0.006780476075979803
76561198822560133,389730,10.3,0.8166666666666667,Nyx^^,1,3,642,0.010290935320990622
76561198822560133,1778820,11.583333333333334,11.583333333333334,Nyx^^,1,3,642,0.010290935320990622
76561198185243743,389730,388.8333333333333,NA,RRG|NONAKA+CHIN,18,7,5083,0.08147791937164382
76561198185243743,1778820,138.91666666666666,8.083333333333334,RRG|NONAKA+CHIN,18,7,5083,0.08147791937164382
76561198041969990,389730,49.583333333333336,NA,PopBean,16,3,4627,0.07416846998477199
76561198041969990,1778820,148.33333333333334,16.733333333333334,PopBean,16,3,4627,0.07416846998477199
76561198287485366,1778820,49.583333333333336,10.35,FuruiHebi,13,3,3056,0.04898613448745692
76561198147929588,1778820,31.266666666666666,0.9166666666666666,Effie,5,2,849,0.013609040634767974
76561198324922030,389730,651.85,NA,D'arcy,20,1,2975,0.047687745451631
76561198324922030,1778820,230.05,34.083333333333336,D'arcy,20,1,2975,0.047687745451631
76561198064246513,1778820,39.38333333333333,18.533333333333335,Nitemare,10,6,1949,0.031241484331169352
76561199525936956,389730,102.43333333333334,0.016666666666666666,Military_Guy,9,3,2221,0.03560150677246133
76561199525936956,1778820,28.5,28.5,Military_Guy,9,3,2221,0.03560150677246133
76561198176424430,389730,237.8,NA,mopoz,13,3,3056,0.04898613448745692
76561198176424430,1778820,106.95,32.483333333333334,mopoz,13,3,3056,0.04898613448745692
76561198820714081,389730,83.01666666666667,NA,Azrael,26,14,423,0.006780476075979803
76561198820714081,1778820,105.63333333333334,14.216666666666667,Azrael,26,14,423,0.006780476075979803
76561199404273342,1778820,36.766666666666666,5.316666666666666,TTV Emprana,11,1,2161,0.03463973711629398
76561198046167299,389730,0,NA,얼룩늑대,4,7,802,0.01285565440410355
76561198046167299,1778820,0,NA,얼룩늑대,4,7,802,0.01285565440410355
76561198251522964,389730,921.2166666666667,NA,‎‎‎‎‎,22,3,1869,0.02995912478961289
76561198251522964,1778820,115.13333333333334,0.9666666666666667,‎‎‎‎‎,22,3,1869,0.02995912478961289
76561198044996248,389730,55.53333333333333,NA,Tekzam,14,9,3312,0.05308968502043761
76561198044996248,1778820,133.93333333333334,15.566666666666666,Tekzam,14,9,3312,0.05308968502043761
76561198045699967,1778820,147.85,18.8,NecklessGiraffe,20,3,2975,0.047687745451631
76561198142303262,389730,994.9833333333333,NA,SKT T1 FAKER,23,9,1355,0.021719964735112608
76561198142303262,1778820,214.21666666666667,26.95,SKT T1 FAKER,23,9,1355,0.021719964735112608
76561198250882092,1778820,30.7,5.7,Vity,4,3,802,0.01285565440410355
76561198190145098,389730,1737.9833333333333,NA,사스-K,23,1,1355,0.021719964735112608
76561198190145098,1778820,163.86666666666667,28.916666666666668,사스-K,23,1,1355,0.021719964735112608
76561199021799297,389730,201.98333333333332,NA,El-Grande-Malou,20,9,2975,0.047687745451631
76561199021799297,1778820,97.58333333333333,16.333333333333332,El-Grande-Malou,20,9,2975,0.047687745451631
76561198081806638,389730,1.6,NA,Enjin,15,1,7267,0.11648633485613528
76561198081806638,1778820,98.36666666666666,31.383333333333333,Enjin,15,1,7267,0.11648633485613528
76561198014852692,389730,4.666666666666667,NA,Sgt. Pepper,5,2,849,0.013609040634767974
76561198014852692,1778820,84.83333333333333,19.8,Sgt. Pepper,5,2,849,0.013609040634767974
76561198176721705,389730,1679.35,NA,Kukismanis,22,1,1869,0.02995912478961289
76561198176721705,389730,1679.35,NA,Only Playing.,29,14,143,0.0022922176805321793
76561198176721705,1778820,328.55,51.18333333333333,Kukismanis,22,1,1869,0.02995912478961289
76561198176721705,1778820,328.55,51.18333333333333,Only Playing.,29,14,143,0.0022922176805321793
76561198447653393,1778820,93.75,3.7666666666666666,Ness_3rd,16,1,4627,0.07416846998477199
76561198052962077,389730,175.68333333333334,NA,Cy_NaNa,5,3,849,0.013609040634767974
76561198052962077,1778820,42.86666666666667,10.933333333333334,Cy_NaNa,5,3,849,0.013609040634767974
76561198072334624,389730,9.9,NA,Haigel,14,1,3312,0.05308968502043761
76561198072334624,1778820,360.55,35.15,Haigel,14,1,3312,0.05308968502043761
76561198119811068,389730,3409.75,NA,식빵튀김,22,2,1869,0.02995912478961289
76561198119811068,1778820,234.41666666666666,8.816666666666666,식빵튀김,22,2,1869,0.02995912478961289
76561198032819763,389730,12.25,NA,Sjappas,12,5,3367,0.053971307205257675
76561198032819763,1778820,140.9,16.866666666666667,Sjappas,12,5,3367,0.053971307205257675
76561198057374168,389730,1752.85,NA,Haze.,23,24,1355,0.021719964735112608
76561198057374168,1778820,331.7,44.25,Haze.,23,24,1355,0.021719964735112608
76561199069533914,389730,1606.4833333333333,0.2,VG_SECONDO,15,1,7267,0.11648633485613528
76561199069533914,1778820,211.25,27.283333333333335,VG_SECONDO,15,1,7267,0.11648633485613528
76561198089276903,1778820,187.96666666666667,31.3,jeannedarc,10,1,1949,0.031241484331169352
76561198077944690,1778820,0,NA,Whargls,13,6,3056,0.04898613448745692
76561198190179418,389730,4297.633333333333,NA,Cherry,26,17,423,0.006780476075979803
76561198190179418,1778820,250.66666666666666,90.21666666666667,Cherry,26,17,423,0.006780476075979803
76561198312471120,1778820,75.85,13.416666666666666,ElGrandePadre,13,3,3056,0.04898613448745692
76561198312471120,389730,12.683333333333334,NA,ElGrandePadre,13,3,3056,0.04898613448745692
76561198129742189,389730,6638.833333333333,NA,POLTAN,29,15,143,0.0022922176805321793
76561198129742189,1778820,394.1166666666667,41.63333333333333,POLTAN,29,15,143,0.0022922176805321793
76561198447069586,1778820,29.683333333333334,6.783333333333333,Bolt,8,3,1287,0.020629959124789612
76561198982308689,389730,2534.2,NA,PTCA | WhiteMan,28,3,131,0.0020998637492987094
76561198982308689,1778820,212.85,66.76666666666667,PTCA | WhiteMan,28,3,131,0.0020998637492987094
76561198039875201,389730,2464.0833333333335,NA,MSTRmarco,24,19,909,0.014570810290935321
76561198039875201,1778820,113.06666666666666,7.333333333333333,MSTRmarco,24,19,909,0.014570810290935321
76561198014033023,389730,153.75,NA,Anarchist305,9,9,2221,0.03560150677246133
76561198014033023,1778820,115.05,12.083333333333334,Anarchist305,9,9,2221,0.03560150677246133
76561198057096124,389730,139.76666666666668,NA,Weddod784,15,1,7267,0.11648633485613528
76561198057096124,1778820,34.75,3.3,Weddod784,15,1,7267,0.11648633485613528
76561198327540486,389730,5644.05,NA,Vlravyn,28,5,131,0.0020998637492987094
76561198327540486,1778820,419.7,35,Vlravyn,28,5,131,0.0020998637492987094
76561199092132880,1778820,6.616666666666666,4.266666666666667,DEADxFACE,6,2,1234,0.019780395928508457
76561198251059906,389730,150.55,NA,GangBae,16,12,4627,0.07416846998477199
76561198251059906,1778820,161.26666666666668,14.15,GangBae,16,12,4627,0.07416846998477199
76561198045930915,1778820,0,NA,Grumpo,10,2,1949,0.031241484331169352
76561199085203711,389730,1421.0666666666666,5,Geakon_TKN8,4,15,802,0.01285565440410355
76561199085203711,1778820,132.3,27.266666666666666,Geakon_TKN8,4,15,802,0.01285565440410355
76561198064052316,389730,5169.366666666667,NA,Shahter,27,3,295,0.0047287008094894604
76561198064052316,1778820,460.75,56.5,Shahter,27,3,295,0.0047287008094894604
76561198851921488,389730,0,NA,KaiSOTTO,0,12,2058,0.03298869920654003
76561198851921488,1778820,0,NA,KaiSOTTO,0,12,2058,0.03298869920654003
76561198056088826,1778820,8.35,8.35,Pepu5,2,3,567,0.009088723250781437
76561198970335198,389730,1729.35,NA,윤댕남편시은시연아빠ㅌㅂㅇㅅ,26,1,423,0.006780476075979803
76561198970335198,1778820,202.73333333333332,30.05,윤댕남편시은시연아빠ㅌㅂㅇㅅ,26,1,423,0.006780476075979803
76561198072275428,1778820,98.25,14.1,Seu Madruga,13,10,3056,0.04898613448745692
76561198307716964,389730,389.4,NA,효도의길,6,4,1234,0.019780395928508457
76561198307716964,1778820,66.96666666666667,18,효도의길,6,4,1234,0.019780395928508457
76561198044186731,389730,4919.583333333333,NA,GRANBLUE PLAYER,29,2,143,0.0022922176805321793
76561198044186731,1778820,357.3666666666667,58.56666666666667,GRANBLUE PLAYER,29,2,143,0.0022922176805321793
76561198313802994,389730,524.2166666666667,NA,Lin_,1,20,642,0.010290935320990622
76561198313802994,1778820,143.66666666666666,61.4,Lin_,1,20,642,0.010290935320990622
76561198075542849,389730,4123.2,0.3333333333333333,H Q I,26,2,423,0.006780476075979803
76561198075542849,1778820,326,39.31666666666667,H Q I,26,2,423,0.006780476075979803
76561198075026704,389730,2038.4833333333333,0.08333333333333333,MrMerkyr,27,14,295,0.0047287008094894604
76561198075026704,1778820,183.33333333333334,42.63333333333333,MrMerkyr,27,14,295,0.0047287008094894604
76561198370452349,389730,41.15,NA,haedal,0,7,2058,0.03298869920654003
76561198370452349,1778820,4.8,1.5833333333333333,haedal,0,7,2058,0.03298869920654003
76561198040388404,389730,95.51666666666667,NA,Allaron,16,9,4627,0.07416846998477199
76561198040388404,1778820,69.71666666666667,8.266666666666667,Allaron,16,9,4627,0.07416846998477199
76561198105035700,389730,0,NA,n1co,3,5,848,0.013593011140498518
76561198105035700,1778820,0,NA,n1co,3,5,848,0.013593011140498518
76561199070201266,389730,288.75,NA,Necro Gooning,16,7,4627,0.07416846998477199
76561199070201266,1778820,198.56666666666666,28.75,Necro Gooning,16,7,4627,0.07416846998477199
76561198312931725,389730,3284.4333333333334,NA,im ok im fine,26,4,423,0.006780476075979803
76561198312931725,1778820,322.4,41.93333333333333,im ok im fine,26,4,423,0.006780476075979803
76561198080034217,389730,498.7,NA,LunaleX,20,1,2975,0.047687745451631
76561198080034217,1778820,118.88333333333334,24.833333333333332,LunaleX,20,1,2975,0.047687745451631
76561198047622426,389730,0,NA,Haexrow,16,2,4627,0.07416846998477199
76561198047622426,1778820,0,NA,Haexrow,16,2,4627,0.07416846998477199
76561198129742189,389730,6638.833333333333,NA,POLTAN,29,15,143,0.0022922176805321793
76561198129742189,1778820,394.1166666666667,41.63333333333333,POLTAN,29,15,143,0.0022922176805321793
76561198103482019,389730,0,NA,El Jefe,10,9,1949,0.031241484331169352
76561198103482019,1778820,0,NA,El Jefe,10,9,1949,0.031241484331169352
76561198047706361,1778820,90.81666666666666,14.083333333333334,やどかり,0,1,2058,0.03298869920654003
76561198146706030,1778820,14.083333333333334,1.1666666666666667,alyaL,12,1,3367,0.053971307205257675
76561197993735043,389730,13.216666666666667,NA,Chernobyte,11,2,2161,0.03463973711629398
76561197993735043,1778820,81.15,10.666666666666666,Chernobyte,11,2,2161,0.03463973711629398
76561198054579013,389730,51.65,2.9166666666666665,Frog of War,13,5,3056,0.04898613448745692
76561198054579013,1778820,85.88333333333334,34.43333333333333,Frog of War,13,5,3056,0.04898613448745692
76561198303758806,389730,0,NA,wonky hairline,25,7,795,0.01274344794421736
76561198303758806,1778820,0,NA,wonky hairline,25,7,795,0.01274344794421736
76561198192584418,389730,20.833333333333332,NA,pimib,15,4,7267,0.11648633485613528
76561198192584418,1778820,49.21666666666667,16.416666666666668,pimib,15,4,7267,0.11648633485613528
76561198049469849,389730,561.9333333333333,NA,Lasdow,20,13,2975,0.047687745451631
76561198049469849,1778820,213.63333333333333,31.283333333333335,Lasdow,20,13,2975,0.047687745451631
76561198034927399,389730,1655.9666666666667,NA,K a z,19,3,3379,0.05416366113649115
76561198034927399,1778820,108.25,18.533333333333335,K a z,19,3,3379,0.05416366113649115
76561198134832418,389730,0,NA,BadResonance,12,1,3367,0.053971307205257675
76561198134832418,1778820,0,NA,BadResonance,12,1,3367,0.053971307205257675
76561198089282825,389730,1259.3333333333333,NA,Takes,0,3,2058,0.03298869920654003
76561198089282825,1778820,143.08333333333334,28.95,Takes,0,3,2058,0.03298869920654003
76561198297662657,1778820,53.166666666666664,53.416666666666664,Unlucky,0,2,2058,0.03298869920654003
76561198312931725,389730,3284.4333333333334,NA,im ok im fine,26,4,423,0.006780476075979803
76561198312931725,1778820,322.4,41.93333333333333,im ok im fine,26,4,423,0.006780476075979803
76561199069494386,1778820,10.583333333333334,10.583333333333334,Reyato,2,4,567,0.009088723250781437
76561198238056282,1778820,9.75,9.75,RagnokVT,2,4,567,0.009088723250781437
76561198257902131,389730,3832.516666666667,NA,_레이빌,24,1,909,0.014570810290935321
76561198257902131,1778820,286.98333333333335,24.766666666666666,_레이빌,24,1,909,0.014570810290935321
76561198116463691,389730,133.25,NA,лисичкавсметане,10,4,1949,0.031241484331169352
76561198116463691,1778820,90.11666666666666,10.566666666666666,лисичкавсметане,10,4,1949,0.031241484331169352
76561198150385586,389730,0,NA,زيكو,19,4,3379,0.05416366113649115
76561198150385586,1778820,0,NA,زيكو,19,4,3379,0.05416366113649115
76561198069833484,1778820,43.11666666666667,5.216666666666667,Valtein,7,1,889,0.014250220405546205
76561198084241122,389730,129.18333333333334,NA,Tfniverse118,13,6,3056,0.04898613448745692
76561198084241122,1778820,73.66666666666667,24.116666666666667,Tfniverse118,13,6,3056,0.04898613448745692
76561198364743884,1778820,0,NA,RiZe,15,11,7267,0.11648633485613528
76561198410993233,389730,1456.35,NA,Gureii,25,29,795,0.01274344794421736
76561198410993233,1778820,204.68333333333334,33.233333333333334,Gureii,25,29,795,0.01274344794421736
76561198112495987,389730,17.016666666666666,NA,Nyctalus,15,5,7267,0.11648633485613528
76561198112495987,1778820,141.46666666666667,26.9,Nyctalus,15,5,7267,0.11648633485613528
76561198033888665,389730,0,NA,GomieHomie,22,1,1869,0.02995912478961289
76561198033888665,1778820,0,NA,GomieHomie,22,1,1869,0.02995912478961289
76561198357419777,1778820,84.56666666666666,13.466666666666667,WreckQuiem514,13,2,3056,0.04898613448745692
76561198276076241,1778820,35.25,1.75,PeterA,14,2,3312,0.05308968502043761
76561199558123914,389730,3.8833333333333333,NA,브레이커,12,2,3367,0.053971307205257675
76561199558123914,1778820,37.65,14.516666666666667,브레이커,12,2,3367,0.053971307205257675
76561198094052599,389730,9.683333333333334,NA,TruthPlays,18,4,5083,0.08147791937164382
76561198094052599,1778820,117.68333333333334,13.633333333333333,TruthPlays,18,4,5083,0.08147791937164382
76561198119360574,1778820,214.33333333333334,50,FemboyEleg,22,1,1869,0.02995912478961289
76561198044404045,389730,862.85,NA,BrutasseLoufok,22,3,1869,0.02995912478961289
76561198044404045,1778820,207.73333333333332,24.9,BrutasseLoufok,22,3,1869,0.02995912478961289
76561198391922174,389730,46.233333333333334,NA,matthew,12,22,3367,0.053971307205257675
76561198391922174,1778820,26.25,26.25,matthew,12,22,3367,0.053971307205257675
76561198841418198,389730,1145.0166666666667,NA,Didi_Kasushr971,25,16,795,0.01274344794421736
76561198841418198,1778820,341.6666666666667,33.5,Didi_Kasushr971,25,16,795,0.01274344794421736
76561198225609684,389730,1078.7833333333333,NA,ahgnodeel,25,27,795,0.01274344794421736
76561198225609684,1778820,113.33333333333333,32.28333333333333,ahgnodeel,25,27,795,0.01274344794421736
76561198151090202,389730,469.46666666666664,NA,DrTrap,12,5,3367,0.053971307205257675
76561198151090202,1778820,165.38333333333333,25.766666666666666,DrTrap,12,5,3367,0.053971307205257675
76561198049254270,1778820,0,NA,Zerdarin,3,1,848,0.013593011140498518
76561198195755306,389730,137.88333333333333,NA,VinRzR,18,8,5083,0.08147791937164382
76561198195755306,1778820,317.8833333333333,14.133333333333333,VinRzR,18,8,5083,0.08147791937164382
