steamid,appid,playtime_forever,playtime_2weeks,X1pPlayerName,rank,games,n,sample_weights
76561198838835232,389730,2230.1833333333334,0.016666666666666666,RogerMaxis,27,18,226,0.00484645736833076
76561198838835232,1778820,167.23333333333332,3.683333333333333,RogerMaxis,27,18,226,0.00484645736833076
76561198145383247,389730,41.13333333333333,NA,OrochiHankHill,3,4,611,0.013102590495796878
76561198145383247,1778820,249.51666666666668,0.08333333333333333,OrochiHankHill,3,4,611,0.013102590495796878
76561198157104241,389730,5.066666666666666,NA,Ra1nhardt,0,5,353,0.00756990907531309
76561198157104241,1778820,14.416666666666666,0.21666666666666667,Ra1nhardt,0,5,353,0.00756990907531309
76561198364107502,389730,1.75,NA,Akshan,1,1,425,0.009113913192657403
76561198364107502,1778820,41.96666666666667,4.45,Akshan,1,1,425,0.009113913192657403
76561198292387003,1778820,0,NA,Poncho,25,5,501,0.010743695316520844
76561198292387003,389730,0,NA,Poncho,25,5,501,0.010743695316520844
76561198287770198,389730,10.666666666666666,NA,khris,4,2,549,0.011773031394750387
76561198287770198,1778820,21.616666666666667,NA,khris,4,2,549,0.011773031394750387
76561198826039892,1778820,21.95,NA,ov10,13,4,2452,0.05258191799622577
76561198010786124,389730,983.9833333333333,NA,I..I,21,6,2415,0.05178847143592383
76561198010786124,1778820,352.25,23.85,I..I,21,6,2415,0.05178847143592383
76561198304817242,1778820,114.85,24.083333333333332,uMist,10,3,1458,0.03126608337622234
76561199031482595,1778820,115.61666666666666,NA,Motivation,9,1,1754,0.037613655858637844
76561198062640844,389730,535.4833333333333,NA,Muscle,22,1,1384,0.029679190255618458
76561198062640844,1778820,101.26666666666667,2.4166666666666665,Muscle,22,1,1384,0.029679190255618458
76561198142062873,389730,123.75,NA,badjab326,1,1,425,0.009113913192657403
76561198142062873,1778820,352.5833333333333,44.93333333333333,badjab326,1,1,425,0.009113913192657403
76561198265042959,389730,2008,NA,Shogo_Akuji_X,26,2,345,0.007398353062274833
76561198265042959,1778820,291.1,20.033333333333335,Shogo_Akuji_X,26,2,345,0.007398353062274833
76561198272688420,389730,292.05,NA,merlin,16,2,3577,0.07670698232973065
76561198272688420,1778820,139.95,15.5,merlin,16,2,3577,0.07670698232973065
76561198251522964,389730,921.2166666666667,NA,‎‎‎‎‎,22,2,1384,0.029679190255618458
76561198251522964,1778820,118.31666666666666,0.35,‎‎‎‎‎,22,2,1384,0.029679190255618458
76561198220732888,389730,153.75,0.9833333333333333,Nuippi,1,2,425,0.009113913192657403
76561198220732888,1778820,91.75,8.866666666666667,Nuippi,1,2,425,0.009113913192657403
76561199160518300,389730,163.56666666666666,NA,Salter,11,1,1629,0.03493309315491508
76561198014149436,1778820,934.7166666666667,103.28333333333333,조도유ㅤ,20,1,2596,0.05566992623091439
76561197976992047,1778820,42.88333333333333,NA,TokyoKitty,5,3,607,0.01301681248927775
76561198336905000,389730,1430.9166666666667,NA,Ujang Cahyana,19,1,2720,0.058329044433007377
76561198336905000,1778820,100.56666666666666,5.433333333333334,Ujang Cahyana,19,1,2720,0.058329044433007377
76561199166484486,389730,703.25,NA,TOC109,25,6,501,0.010743695316520844
76561199166484486,1778820,326.8,28.966666666666665,TOC109,25,6,501,0.010743695316520844
76561198064900982,389730,59.71666666666667,NA,StanisTheSlav,8,7,835,0.017906158860868073
76561198064900982,1778820,34.56666666666667,NA,StanisTheSlav,8,7,835,0.017906158860868073
76561198062090520,389730,3218.8166666666666,NA,Sellot,28,18,98,0.002101561159718648
76561198062090520,1778820,632.2666666666667,50.75,Sellot,28,18,98,0.002101561159718648
76561198277421153,1778820,88.06666666666666,NA,VillainByDesign,13,5,2452,0.05258191799622577
76561198165703850,389730,204.61666666666667,NA,Mandoskolli,12,4,2664,0.057128152341739576
76561198165703850,1778820,88.43333333333334,12.4,Mandoskolli,12,4,2664,0.057128152341739576
76561198106027052,1778820,226.41666666666666,9.616666666666667,TheGMG,18,2,3634,0.07792931892262824
76561198169515502,389730,52.9,NA,errei,5,6,607,0.01301681248927775
76561198169515502,1778820,38.86666666666667,6.15,errei,5,6,607,0.01301681248927775
76561198151811945,389730,404.6666666666667,NA,Lami,22,2,1384,0.029679190255618458
76561198151811945,1778820,114.36666666666666,10.133333333333333,Lami,22,2,1384,0.029679190255618458
76561197994007018,389730,110.4,NA,J1MMYJAMM,18,3,3634,0.07792931892262824
76561197994007018,1778820,155.6,10.633333333333333,J1MMYJAMM,18,3,3634,0.07792931892262824
76561198269173529,389730,103.48333333333333,NA,Tostoo,1,3,425,0.009113913192657403
76561198269173529,1778820,44.45,9.866666666666667,Tostoo,1,3,425,0.009113913192657403
76561198314750129,389730,572.2666666666667,1.9,NataMaru,12,3,2664,0.057128152341739576
76561198314750129,1778820,329.98333333333335,52.083333333333336,NataMaru,12,3,2664,0.057128152341739576
76561197999711028,1778820,53.63333333333333,NA,MysteryMan,6,2,872,0.018699605421170013
76561198303255278,1778820,128.86666666666667,4.216666666666667,ChefTD,13,1,2452,0.05258191799622577
76561199393789738,1778820,52.93333333333333,0.2833333333333333,ArtLockhart,14,6,2923,0.06268227826385314
76561198345828579,389730,86.75,NA,7EVEN,10,1,1458,0.03126608337622234
76561198345828579,1778820,197.75,11.4,7EVEN,10,1,1458,0.03126608337622234
76561198031216915,389730,233.4,NA,GamSaHamNiDaBro,16,5,3577,0.07670698232973065
76561198031216915,1778820,75.13333333333334,6.216666666666667,GamSaHamNiDaBro,16,5,3577,0.07670698232973065
76561198079156649,389730,1602.2,NA,Tampan&Berani,20,1,2596,0.05566992623091439
