steamid,appid,playtime_forever,playtime_2weeks,X1pPlayerName,rank,games,n,sample_weights
76561198978017857,1778820,16.05,1.1333333333333333,shmxke,1,8,425,0.009113913192657403
76561198040960300,389730,0,NA,eLTea,17,2,3543,0.07597786927431807
76561198040960300,1778820,101.43333333333334,NA,eLTea,17,2,3543,0.07597786927431807
76561198110103951,389730,6.066666666666666,NA,니니를 섬기는 철린이,11,1,1629,0.03493309315491508
76561198110103951,1778820,295.95,1.4333333333333333,니니를 섬기는 철린이,11,1,1629,0.03493309315491508
76561198333559100,1778820,45.95,1.3,Reydion,3,1,611,0.013102590495796878
76561199075624319,389730,0,NA,emodrillo,14,1,2923,0.06268227826385314
76561199075624319,1778820,0,NA,emodrillo,14,1,2923,0.06268227826385314
76561198039373907,389730,5444.133333333333,NA,Hampnon,27,2,226,0.00484645736833076
76561198039373907,1778820,416.03333333333336,23.233333333333334,Hampnon,27,2,226,0.00484645736833076
76561198166234352,1778820,87.76666666666667,3.7666666666666666,RaymondKingston,4,1,549,0.011773031394750387
76561198301095889,389730,435.5,NA,ayza,23,6,1041,0.02232372619660319
76561198301095889,1778820,355.1333333333333,20.633333333333333,ayza,23,6,1041,0.02232372619660319
76561198062090520,389730,3218.8166666666666,NA,Sellot,28,18,98,0.002101561159718648
76561198062090520,1778820,632.2666666666667,51.583333333333336,Sellot,28,18,98,0.002101561159718648
76561198282306526,1778820,0,NA,JuanPaunch,1,2,425,0.009113913192657403
76561198844237409,1778820,51.18333333333333,3.8333333333333335,Pozetiv4ik,10,5,1458,0.03126608337622234
76561198098085146,389730,39.43333333333333,NA,lenikota,14,14,2923,0.06268227826385314
76561198098085146,1778820,106.65,1.6666666666666667,lenikota,14,14,2923,0.06268227826385314
76561198000422426,389730,5.616666666666666,NA,LeetLeaf,16,3,3577,0.07670698232973065
76561198000422426,1778820,105.18333333333334,6.583333333333333,LeetLeaf,16,3,3577,0.07670698232973065
76561198976634881,389730,3936.8166666666666,NA,Sensei Salam,29,6,73,0.001565448618974095
76561198976634881,1778820,220.25,2.05,Sensei Salam,29,6,73,0.001565448618974095
76561198104691860,389730,3.7333333333333334,NA,Keiohh,1,3,425,0.009113913192657403
76561198104691860,1778820,18.3,NA,Keiohh,1,3,425,0.009113913192657403
76561198031001764,1778820,0,NA,Ebaymew,1,2,425,0.009113913192657403
76561198049157499,389730,2520.483333333333,NA,AIGATATAKESHITA,23,3,1041,0.02232372619660319
76561198049157499,1778820,134.05,3.05,AIGATATAKESHITA,23,3,1041,0.02232372619660319
76561198801321116,389730,1485.9333333333334,NA,ced_,22,17,1384,0.029679190255618458
76561198801321116,1778820,284.1,34.55,ced_,22,17,1384,0.029679190255618458
76561199179850448,389730,856.6833333333333,NA,ジイGOLD,25,16,501,0.010743695316520844
76561199179850448,389730,856.6833333333333,NA,叶恭子【本人】,25,1,501,0.010743695316520844
76561199179850448,1778820,247.91666666666666,33.81666666666667,ジイGOLD,25,16,501,0.010743695316520844
76561199179850448,1778820,247.91666666666666,33.81666666666667,叶恭子【本人】,25,1,501,0.010743695316520844
76561198033040703,389730,15.016666666666667,NA,Knurek27,5,4,607,0.01301681248927775
76561198033040703,1778820,45.416666666666664,NA,Knurek27,5,4,607,0.01301681248927775
76561198004076605,389730,0,NA,Bayou Boi,6,4,872,0.018699605421170013
76561198004076605,1778820,35.833333333333336,NA,Bayou Boi,6,4,872,0.018699605421170013
76561198872830595,389730,46.4,NA,언럭키가이,15,4,5469,0.11727997941327843
76561198872830595,1778820,87.85,4.1,언럭키가이,15,4,5469,0.11727997941327843
76561198430595254,389730,1013.3333333333334,NA,dylandy1206,20,2,2596,0.05566992623091439
76561198430595254,1778820,216.78333333333333,18.716666666666665,dylandy1206,20,2,2596,0.05566992623091439
76561198852082738,1778820,228.86666666666667,8.783333333333333,ComboXIII-2,23,4,1041,0.02232372619660319
76561198852082738,389730,59.8,NA,ComboXIII-2,23,4,1041,0.02232372619660319
76561198408821062,389730,254.58333333333334,NA,KOR_HIGHER,14,1,2923,0.06268227826385314
76561198408821062,1778820,33.11666666666667,0.25,KOR_HIGHER,14,1,2923,0.06268227826385314
76561198828904530,389730,3051.8166666666666,NA,농업전문가 짜르호,23,8,1041,0.02232372619660319
76561198828904530,1778820,197.66666666666666,18.883333333333333,농업전문가 짜르호,23,8,1041,0.02232372619660319
76561199203712171,389730,152.11666666666667,NA,Kirishima,11,19,1629,0.03493309315491508
76561199203712171,1778820,30.566666666666666,NA,Kirishima,11,19,1629,0.03493309315491508
76561198367279463,389730,71.26666666666667,NA,Hot Fries,9,3,1754,0.037613655858637844
76561198367279463,1778820,130.18333333333334,4.25,Hot Fries,9,3,1754,0.037613655858637844
76561198044798994,389730,76.21666666666667,NA,Maddin,14,1,2923,0.06268227826385314
76561198044798994,1778820,187.55,12.416666666666666,Maddin,14,1,2923,0.06268227826385314
76561198087870906,1778820,42.416666666666664,NA,ArturOliveira,14,3,2923,0.06268227826385314
76561198087870906,1778820,42.416666666666664,NA,ArturOliveira,14,3,2923,0.06268227826385314
76561198058150794,389730,2757.733333333333,NA,th3_infection,28,1,98,0.002101561159718648
76561198058150794,1778820,394.8833333333333,24.05,th3_infection,28,1,98,0.002101561159718648
76561198052643105,389730,635.6166666666667,NA,7H hr 7I,24,2,775,0.016619488763081145
76561198052643105,1778820,161.35,7.566666666666666,7H hr 7I,24,2,775,0.016619488763081145
76561199013203510,1778820,823.5666666666667,97.28333333333333,Reem,14,1,2923,0.06268227826385314
76561197960483952,389730,72.5,NA,snooggums,6,1,872,0.018699605421170013
76561197960483952,1778820,173.93333333333334,23.683333333333334,snooggums,6,1,872,0.018699605421170013
76561198086506396,389730,790.5166666666667,NA,Ziglet,22,2,1384,0.029679190255618458
76561198086506396,1778820,256.95,24.1,Ziglet,22,2,1384,0.029679190255618458
76561198115233762,1778820,45.766666666666666,6.916666666666667,Toadhini,10,7,1458,0.03126608337622234
76561198096249250,1778820,164.31666666666666,10.4,Wereman,18,2,3634,0.07792931892262824
76561198096249250,389730,223.18333333333334,NA,Wereman,18,2,3634,0.07792931892262824
76561198111401720,389730,40.78333333333333,NA,Sakij7,6,1,872,0.018699605421170013
76561198111401720,1778820,31.583333333333332,NA,Sakij7,6,1,872,0.018699605421170013
76561198864357486,389730,51.4,NA,aayycc,4,4,549,0.011773031394750387
76561198864357486,1778820,22.25,1.3666666666666667,aayycc,4,4,549,0.011773031394750387
76561198003012257,389730,18.733333333333334,NA,Kazumo,16,16,3577,0.07670698232973065
76561198003012257,1778820,135.13333333333333,23.866666666666667,Kazumo,16,16,3577,0.07670698232973065
76561198039261656,1778820,120.81666666666666,27.633333333333333,NeverLucky,14,10,2923,0.06268227826385314
76561198028687009,1778820,83.4,21.7,OmeGa CinoS,13,1,2452,0.05258191799622577
76561198092039589,389730,965.3833333333333,1,Zhidobor,25,3,501,0.010743695316520844
76561198092039589,1778820,394.4166666666667,20.85,Zhidobor,25,3,501,0.010743695316520844
76561198351159514,389730,3036.2166666666667,0.5666666666666667,DombiliMaymun,29,1,73,0.001565448618974095
76561198351159514,1778820,251.26666666666668,27.783333333333335,DombiliMaymun,29,1,73,0.001565448618974095
76561198062638316,389730,0,NA,eLzz,24,4,775,0.016619488763081145
76561198062638316,1778820,0,NA,eLzz,24,4,775,0.016619488763081145
76561198093677564,389730,5853.45,NA,EVIL,26,1,345,0.007398353062274833
76561198093677564,1778820,322.68333333333334,33.86666666666667,EVIL,26,1,345,0.007398353062274833
76561198182130818,1778820,67.25,NA,吸一口蘿,9,15,1754,0.037613655858637844
76561199029188299,1778820,0,NA,navaja,9,3,1754,0.037613655858637844
76561198059227522,389730,2422.5666666666666,NA,ttv/ninjarome,25,11,501,0.010743695316520844
76561198059227522,1778820,249.91666666666666,25.3,ttv/ninjarome,25,11,501,0.010743695316520844
76561198050711795,389730,8.666666666666666,NA,Zirk,4,1,549,0.011773031394750387
76561198050711795,1778820,45,NA,Zirk,4,1,549,0.011773031394750387
76561198053355604,1778820,49.5,3.25,Andogs,11,1,1629,0.03493309315491508
76561198053355604,389730,47.25,NA,Andogs,11,1,1629,0.03493309315491508
76561198846267179,389730,1301.3833333333334,NA,Mr.G,3,3,611,0.013102590495796878
76561198846267179,1778820,72.01666666666667,NA,Mr.G,3,3,611,0.013102590495796878
76561198097635193,1778820,199.31666666666666,30.15,tokyo-,17,15,3543,0.07597786927431807
76561198046393003,389730,2270.5666666666666,NA,Maut ka Mantar,27,17,226,0.00484645736833076
76561198372901053,389730,650.4833333333333,NA,안녕뉴비임,6,10,872,0.018699605421170013
76561198372901053,1778820,17,NA,안녕뉴비임,6,10,872,0.018699605421170013
76561199124264057,1778820,31.6,NA,Ucalheirus,17,1,3543,0.07597786927431807
76561198108279196,389730,65.9,NA,AFTV_BaeAhin.,13,3,2452,0.05258191799622577
76561198108279196,1778820,77.95,2.8333333333333335,AFTV_BaeAhin.,13,3,2452,0.05258191799622577
76561199021605762,1778820,33.3,NA,intcoms,2,4,369,0.007913021101389604
76561198046366413,389730,0,NA,바나나감자중단,5,1,607,0.01301681248927775
76561198046366413,1778820,0,NA,바나나감자중단,5,1,607,0.01301681248927775
76561197989460434,389730,0,NA,Fr33c3l,25,23,501,0.010743695316520844
