steamid,appid,playtime_forever,playtime_2weeks,X1pPlayerName,rank,games,n,sample_weights
76561198084064931,389730,1483.25,NA,El Stinky,21,3,2415,0.05178847143592383
76561198084064931,1778820,103.18333333333334,NA,El Stinky,21,3,2415,0.05178847143592383
76561198319027410,1778820,108.35,6.283333333333333,XenoFeels,17,6,3543,0.07597786927431807
76561198350684475,389730,2559.2166666666667,NA,Paragon,28,12,98,0.002101561159718648
76561198350684475,1778820,185.81666666666666,18.8,Paragon,28,12,98,0.002101561159718648
76561199062786318,1778820,45.21666666666667,NA,BARTHOLOMULE,8,3,835,0.017906158860868073
76561198213711949,389730,3.8833333333333333,0.18333333333333332,CoggleBox,10,5,1458,0.03126608337622234
76561198213711949,1778820,106.4,6.05,CoggleBox,10,5,1458,0.03126608337622234
76561198066493081,389730,598.1666666666666,NA,RIDZ,17,1,3543,0.07597786927431807
76561198066493081,1778820,135.48333333333332,10.55,RIDZ,17,1,3543,0.07597786927431807
76561198056207813,389730,49,NA,JRad,18,4,3634,0.07792931892262824
76561198056207813,1778820,154.56666666666666,8.883333333333333,JRad,18,4,3634,0.07792931892262824
76561198019737977,389730,512.95,NA,dalcomm,22,1,1384,0.029679190255618458
76561198019737977,1778820,60.4,NA,dalcomm,22,1,1384,0.029679190255618458
76561198066240892,1778820,37.55,1.4666666666666666,Gud1,6,1,872,0.018699605421170013
76561198011047485,1778820,28.266666666666666,NA,Arsenal_89,2,3,369,0.007913021101389604
76561198314950464,389730,389.3333333333333,NA,Johlegion,10,6,1458,0.03126608337622234
76561198314950464,1778820,109.93333333333334,4.366666666666666,Johlegion,10,6,1458,0.03126608337622234
76561198307716964,389730,389.4,NA,효도의길,6,4,872,0.018699605421170013
76561198307716964,1778820,117.5,29.283333333333335,효도의길,6,4,872,0.018699605421170013
76561198256649790,389730,7.216666666666667,NA,Dongle,6,6,872,0.018699605421170013
76561198920833101,389730,8.833333333333334,NA,cronic,5,1,607,0.01301681248927775
76561198920833101,1778820,46.75,0.21666666666666667,cronic,5,1,607,0.01301681248927775
76561198133726303,1778820,105.81666666666666,7.983333333333333,MaBoRo,14,4,2923,0.06268227826385314
76561198891198879,389730,4095.016666666667,NA,MrMusa,26,1,345,0.007398353062274833
76561198891198879,1778820,545.3166666666667,59.75,MrMusa,26,1,345,0.007398353062274833
76561198249807336,1778820,18.8,NA,Delta,4,3,549,0.011773031394750387
76561198016809463,389730,0,NA,tj0n,22,4,1384,0.029679190255618458
76561198016809463,1778820,0,NA,tj0n,22,4,1384,0.029679190255618458
76561198014987701,389730,2839.233333333333,NA,abcdefg,26,2,345,0.007398353062274833
76561198014987701,1778820,195.53333333333333,26.533333333333335,abcdefg,26,2,345,0.007398353062274833
76561198040664848,389730,33.78333333333333,NA,Mr__Kite,12,3,2664,0.057128152341739576
76561198040664848,1778820,105.1,8.616666666666667,Mr__Kite,12,3,2664,0.057128152341739576
76561198175457877,389730,4257.416666666667,NA,알렉스뀨,24,5,775,0.016619488763081145
76561198175457877,1778820,276.6333333333333,38.71666666666667,알렉스뀨,24,5,775,0.016619488763081145
76561199227478639,389730,0,NA,Jiren,15,2,5469,0.11727997941327843
76561199227478639,1778820,0,NA,Jiren,15,2,5469,0.11727997941327843
76561198194192691,389730,1.7833333333333334,NA,cocoA,9,1,1754,0.037613655858637844
76561198194192691,1778820,63.85,NA,cocoA,9,1,1754,0.037613655858637844
76561198077516712,1778820,0,NA,ninjastar38,7,2,734,0.015740264196260078
76561198102183172,389730,33.3,NA,fortnite.......,15,4,5469,0.11727997941327843
76561198102183172,1778820,312.06666666666666,24.633333333333333,fortnite.......,15,4,5469,0.11727997941327843
76561198284900691,389730,78.71666666666667,NA,Septic,20,2,2596,0.05566992623091439
76561198284900691,1778820,227.08333333333334,19.416666666666668,Septic,20,2,2596,0.05566992623091439
76561198802472714,389730,4168.766666666666,0.1,Doink,28,1,98,0.002101561159718648
76561198802472714,1778820,520.25,13,Doink,28,1,98,0.002101561159718648
76561198163277113,389730,84.36666666666666,NA,Zudwa,5,3,607,0.01301681248927775
76561198163277113,1778820,33.38333333333333,NA,Zudwa,5,3,607,0.01301681248927775
76561198402720055,1778820,137.58333333333334,NA,Spidr,14,9,2923,0.06268227826385314
76561199237407708,389730,110.83333333333333,0.9,아무도못막요잉,10,1,1458,0.03126608337622234
76561199237407708,1778820,161.78333333333333,16.65,아무도못막요잉,10,1,1458,0.03126608337622234
76561198105457414,389730,21.966666666666665,NA,namelesskitty13,0,5,353,0.00756990907531309
76561198105457414,1778820,10.35,NA,namelesskitty13,0,5,353,0.00756990907531309
76561198189848122,389730,903.25,NA,HyunSung,7,1,734,0.015740264196260078
76561198189848122,1778820,58.45,18.583333333333332,HyunSung,7,1,734,0.015740264196260078
76561198135631538,1778820,28.283333333333335,NA,Inugami,6,1,872,0.018699605421170013
76561198247268140,389730,1649.6,NA,RWoju,23,4,1041,0.02232372619660319
76561198247268140,1778820,363.3666666666667,34.2,RWoju,23,4,1041,0.02232372619660319
76561198981917376,1778820,49.31666666666667,1.2,JOKA,4,3,549,0.011773031394750387
76561198044004625,389730,0,NA,whedgehead,3,2,611,0.013102590495796878
76561198044004625,1778820,12.283333333333333,NA,whedgehead,3,2,611,0.013102590495796878
76561198013933660,389730,111.45,NA,Cyclow,2,1,369,0.007913021101389604
76561198013933660,1778820,80.41666666666667,1.5166666666666666,Cyclow,2,1,369,0.007913021101389604
76561198095344392,1778820,0,NA,Inyourface,17,9,3543,0.07597786927431807
76561198311069727,389730,591.5166666666667,NA,구구구구 <AoE>,25,20,501,0.010743695316520844
76561198311069727,1778820,127.63333333333334,NA,구구구구 <AoE>,25,20,501,0.010743695316520844
76561198393925952,389730,0,NA,EDGE,29,7,73,0.001565448618974095
76561198393925952,1778820,0,NA,EDGE,29,7,73,0.001565448618974095
76561199186178384,389730,24,NA,JCmonti08,9,2,1754,0.037613655858637844
76561199186178384,1778820,26.116666666666667,0.7,JCmonti08,9,2,1754,0.037613655858637844
76561199013087176,389730,101.2,NA,sonmingyusipg2y,17,2,3543,0.07597786927431807
76561199013087176,1778820,161.5,11.45,sonmingyusipg2y,17,2,3543,0.07597786927431807
76561198071669922,1778820,51.13333333333333,NA,AceOfSpades,7,6,734,0.015740264196260078
76561198286034627,1778820,226.76666666666668,32.666666666666664,shanksi,8,1,835,0.017906158860868073
76561197985009443,389730,1866.3333333333333,NA,Johnnymetal,23,1,1041,0.02232372619660319
76561197985009443,1778820,128.7,19.166666666666668,Johnnymetal,23,1,1041,0.02232372619660319
76561198132612828,389730,3684.2833333333333,0.95,мандарин (real),24,13,775,0.016619488763081145
76561198132612828,1778820,582.3,63.61666666666667,мандарин (real),24,13,775,0.016619488763081145
76561198296793612,389730,13.433333333333334,NA,ReTroXz,10,6,1458,0.03126608337622234
76561198296793612,1778820,46.75,1.2,ReTroXz,10,6,1458,0.03126608337622234
76561199015590178,389730,1134.4333333333334,NA,MORTIFY,25,10,501,0.010743695316520844
76561199015590178,1778820,280.9,24.983333333333334,MORTIFY,25,10,501,0.010743695316520844
76561198058792723,389730,43.6,NA,NSG_13,11,2,1629,0.03493309315491508
76561198058792723,1778820,44.18333333333333,1.65,NSG_13,11,2,1629,0.03493309315491508
76561198305044123,389730,75.05,NA,GodOfCoffee,15,24,5469,0.11727997941327843
76561198305044123,1778820,175.6,9.283333333333333,GodOfCoffee,15,24,5469,0.11727997941327843
76561198448118378,389730,357.35,NA,eddy,23,9,1041,0.02232372619660319
76561198448118378,1778820,96.08333333333333,3.933333333333333,eddy,23,9,1041,0.02232372619660319
76561198025568615,389730,2033.4166666666667,NA,ˇUIUI,25,5,501,0.010743695316520844
76561198025568615,1778820,230.4,10.183333333333334,ˇUIUI,25,5,501,0.010743695316520844
76561198313108546,389730,2238.0333333333333,NA,MoralKompact,27,10,226,0.00484645736833076
76561198313108546,1778820,326.56666666666666,8.05,MoralKompact,27,10,226,0.00484645736833076
76561198074735547,389730,62.71666666666667,NA,Oley,0,2,353,0.00756990907531309
76561198074735547,1778820,28.416666666666668,NA,Oley,0,2,353,0.00756990907531309
76561198377772770,389730,0,NA,Morita Flamenco,3,3,611,0.013102590495796878
76561198377772770,1778820,0,NA,Morita Flamenco,3,3,611,0.013102590495796878
76561198042287029,389730,0.5,NA,Rawenks Gremory,3,6,611,0.013102590495796878
76561198042287029,1778820,72.63333333333334,2.283333333333333,Rawenks Gremory,3,6,611,0.013102590495796878
76561198062090520,389730,3218.8166666666666,NA,Sellot,28,18,98,0.002101561159718648
76561198062090520,1778820,632.2666666666667,49.833333333333336,Sellot,28,18,98,0.002101561159718648
76561198098024459,1778820,87.36666666666666,NA,Peshin,6,6,872,0.018699605421170013
76561198145755879,1778820,86.88333333333334,0.03333333333333333,kanori,16,29,3577,0.07670698232973065
76561198015331930,389730,21.966666666666665,NA,철권아재,13,4,2452,0.05258191799622577
76561198015331930,1778820,287.6,0.016666666666666666,철권아재,13,4,2452,0.05258191799622577
76561198354697135,1778820,147.21666666666667,20,MiCokLong,14,11,2923,0.06268227826385314
76561198275862595,389730,16.25,NA,coupe,12,1,2664,0.057128152341739576
76561198275862595,1778820,129.36666666666667,26.533333333333335,coupe,12,1,2664,0.057128152341739576
76561198166650487,389730,610.5833333333334,0.5666666666666667,Swove,20,9,2596,0.05566992623091439
76561198166650487,1778820,227.8,10.25,Swove,20,9,2596,0.05566992623091439
76561198105545096,1778820,51.55,NA,PseudoNEM.,6,3,872,0.018699605421170013
76561198142135198,1778820,58.45,0.25,사다마임,6,5,872,0.018699605421170013
76561199055080239,389730,806.6833333333333,0.6166666666666667,무릎의제자팔꿈치,19,14,2720,0.058329044433007377
76561199055080239,1778820,251.78333333333333,37.65,무릎의제자팔꿈치,19,14,2720,0.058329044433007377
76561198036261298,389730,0,NA,dregs,13,6,2452,0.05258191799622577
76561198036261298,1778820,0,NA,dregs,13,6,2452,0.05258191799622577
76561198058292212,389730,2000.9833333333333,NA,Aggrssv.Really?,23,4,1041,0.02232372619660319
76561198058292212,1778820,373.15,2.3,Aggrssv.Really?,23,4,1041,0.02232372619660319
76561198221622500,1778820,117.51666666666667,7.6,Blade,10,4,1458,0.03126608337622234
76561198863010301,1778820,192.51666666666668,12.55,Cartillax,2,2,369,0.007913021101389604
76561197993733486,389730,321.53333333333336,NA,Kenn,25,16,501,0.010743695316520844
76561197993733486,1778820,266.26666666666665,19.783333333333335,Kenn,25,16,501,0.010743695316520844
76561198445403534,389730,3.3,NA,Mjz330,15,4,5469,0.11727997941327843
76561198445403534,1778820,133.65,19.65,Mjz330,15,4,5469,0.11727997941327843
76561198038109736,389730,81.05,NA,Z3:Z3R0,13,3,2452,0.05258191799622577
76561198038109736,1778820,335.55,23.8,Z3:Z3R0,13,3,2452,0.05258191799622577
76561198052485593,389730,5.216666666666667,NA,Creole,25,3,501,0.010743695316520844
76561198052485593,1778820,311.7,53.81666666666667,Creole,25,3,501,0.010743695316520844
