steamid,appid,playtime_forever,playtime_2weeks,X1pPlayerName,rank,games,n,sample_weights
76561199210016882,389730,527.5666666666667,NA,CookieDoughIC,23,1,1041,0.02232372619660319
76561199210016882,1778820,266.1666666666667,31.233333333333334,CookieDoughIC,23,1,1041,0.02232372619660319
76561198817351187,389730,775.8166666666667,NA,리리잘하고싶다,9,1,1754,0.037613655858637844
76561198817351187,1778820,287.1166666666667,37.583333333333336,리리잘하고싶다,9,1,1754,0.037613655858637844
76561198118292796,1778820,60.5,3.9,KyMe,12,5,2664,0.057128152341739576
76561198857760935,389730,284.0833333333333,NA,そがくん,27,5,226,0.00484645736833076
76561198857760935,1778820,619.1833333333333,53.45,そがくん,27,5,226,0.00484645736833076
76561199093353073,389730,121.91666666666667,NA,노인 살인마,12,3,2664,0.057128152341739576
76561199093353073,1778820,28.583333333333332,NA,노인 살인마,12,3,2664,0.057128152341739576
76561199021605762,1778820,33.3,NA,intcoms,2,4,369,0.007913021101389604
76561198006535742,1778820,40.11666666666667,NA,Sapphik,11,1,1629,0.03493309315491508
76561199170073707,389730,0,NA,Leifang,4,3,549,0.011773031394750387
76561198962689876,389730,3977.7,NA,BLITZ|Be water,27,1,226,0.00484645736833076
76561198962689876,1778820,282.9,0.016666666666666666,BLITZ|Be water,27,1,226,0.00484645736833076
76561198030785295,389730,72.96666666666667,NA,orihalchon,6,1,872,0.018699605421170013
76561198030785295,1778820,217.5,17.9,orihalchon,6,1,872,0.018699605421170013
76561198822560133,389730,10.3,NA,Nyx^^,1,3,425,0.009113913192657403
76561198822560133,1778820,16.083333333333332,NA,Nyx^^,1,3,425,0.009113913192657403
76561198093233917,389730,578.7666666666667,NA,Frogmeister,16,6,3577,0.07670698232973065
76561198093233917,1778820,122.55,NA,Frogmeister,16,6,3577,0.07670698232973065
76561198095485644,389730,0,NA,Soreh,29,8,73,0.001565448618974095
76561198095485644,389730,0,NA,Yes Imbad,28,1,98,0.002101561159718648
76561198095485644,1778820,0,NA,Soreh,29,8,73,0.001565448618974095
76561198095485644,1778820,0,NA,Yes Imbad,28,1,98,0.002101561159718648
76561198873815650,389730,629.4333333333333,NA,Climaxic,21,11,2415,0.05178847143592383
76561198873815650,1778820,304.9166666666667,35.1,Climaxic,21,11,2415,0.05178847143592383
76561198136281842,389730,0.45,NA,Tommy Stacks,11,9,1629,0.03493309315491508
76561198136281842,1778820,213.5,35.75,Tommy Stacks,11,9,1629,0.03493309315491508
76561198057903910,389730,2325.2833333333333,NA,VVV | Voltampt,25,10,501,0.010743695316520844
76561198057903910,1778820,244.36666666666667,19.816666666666666,VVV | Voltampt,25,10,501,0.010743695316520844
76561198417725380,1778820,0,NA,Wizzington,7,2,734,0.015740264196260078
76561198095485644,389730,0,NA,Soreh,29,8,73,0.001565448618974095
76561198095485644,389730,0,NA,Yes Imbad,28,1,98,0.002101561159718648
76561198095485644,1778820,0,NA,Soreh,29,8,73,0.001565448618974095
76561198095485644,1778820,0,NA,Yes Imbad,28,1,98,0.002101561159718648
76561199160679220,389730,634.9166666666666,NA,Babina Sarma,24,6,775,0.016619488763081145
76561199160679220,1778820,281.98333333333335,4.466666666666667,Babina Sarma,24,6,775,0.016619488763081145
