steamid,appid,playtime_forever,playtime_2weeks,X1pPlayerName,rank,games,n,sample_weights
76561198013749907,389730,1274.8666666666666,NA,Grampy_BackTTV,23,9,1041,0.02232372619660319
76561198013749907,1778820,262.3666666666667,13.483333333333333,Grampy_BackTTV,23,9,1041,0.02232372619660319
76561198284147800,1778820,71.35,17.65,Biscoito,6,1,872,0.018699605421170013
76561198074586725,389730,7.083333333333333,NA,FoneRar,12,1,2664,0.057128152341739576
76561198074586725,1778820,172.71666666666667,15.566666666666666,FoneRar,12,1,2664,0.057128152341739576
76561198046856086,389730,0,NA,Chillyloyd,23,2,1041,0.02232372619660319
76561198046856086,1778820,0,NA,Chillyloyd,23,2,1041,0.02232372619660319
76561199204112974,389730,51.266666666666666,1.2666666666666666,마지막일격,4,1,549,0.011773031394750387
76561199204112974,1778820,94.95,21.4,마지막일격,4,1,549,0.011773031394750387
76561198833664007,389730,127.25,NA,batozera,4,2,549,0.011773031394750387
76561198833664007,1778820,31.95,NA,batozera,4,2,549,0.011773031394750387
76561198065846629,389730,290.96666666666664,NA,nana*-*,11,3,1629,0.03493309315491508
76561198065846629,1778820,123.85,NA,nana*-*,11,3,1629,0.03493309315491508
76561199170073707,389730,0,NA,Leifang,4,3,549,0.011773031394750387
76561199006662617,389730,1203.25,NA,JohnnyJoker,18,8,3634,0.07792931892262824
76561199006662617,1778820,222.65,8.15,JohnnyJoker,18,8,3634,0.07792931892262824
76561198819584717,389730,964.8666666666667,0.9,화랑의 태권도 수업,18,3,3634,0.07792931892262824
76561198819584717,1778820,235.33333333333334,32.516666666666666,화랑의 태권도 수업,18,3,3634,0.07792931892262824
76561199129476295,1778820,82.5,NA,shh1n,2,8,369,0.007913021101389604
76561198067763702,1778820,52.63333333333333,NA,KILLROCK8,10,5,1458,0.03126608337622234
76561198092557983,389730,0,NA,Brum,1,1,425,0.009113913192657403
76561198092557983,1778820,38.38333333333333,0.36666666666666664,Brum,1,1,425,0.009113913192657403
76561198073491704,389730,98.38333333333334,NA,snusman420,10,4,1458,0.03126608337622234
76561198073491704,1778820,148.86666666666667,NA,snusman420,10,4,1458,0.03126608337622234
76561198272642192,1778820,11.9,NA,Crowbar,0,2,353,0.00756990907531309
76561198372240299,389730,421.26666666666665,NA,JinMyNeighbor,20,2,2596,0.05566992623091439
76561198061579495,389730,2196.0666666666666,NA,AyahPayne666,22,4,1384,0.029679190255618458
76561198061579495,1778820,487.15,43.03333333333333,AyahPayne666,22,4,1384,0.029679190255618458
76561198102362732,389730,49.733333333333334,NA,tlovotl,14,1,2923,0.06268227826385314
76561198102362732,1778820,205.33333333333334,26.116666666666667,tlovotl,14,1,2923,0.06268227826385314
76561198169627100,1778820,53.083333333333336,4.366666666666666,Nickgeilo1,10,1,1458,0.03126608337622234
76561198802374105,389730,12.65,NA,Tennis Diebe,2,1,369,0.007913021101389604
76561198802374105,1778820,67.6,1.2166666666666666,Tennis Diebe,2,1,369,0.007913021101389604
76561198199858529,389730,7.666666666666667,NA,Lighten,3,2,611,0.013102590495796878
76561198199858529,1778820,14.116666666666667,NA,Lighten,3,2,611,0.013102590495796878
76561198013682503,389730,3154.9666666666667,NA,사랑아정민해,16,6,3577,0.07670698232973065
