steamid,appid,playtime_forever,playtime_2weeks,X1pPlayerName,rank,games,n,sample_weights
76561198810998775,389730,1655.3333333333333,NA,쨈민수_,28,9,131,0.0020998637492987094
76561198810998775,1778820,356.7,51.61666666666667,쨈민수_,28,9,131,0.0020998637492987094
76561198319663405,389730,118.66666666666667,NA,nomad,22,3,1869,0.02995912478961289
76561198319663405,1778820,346.1666666666667,48.85,nomad,22,3,1869,0.02995912478961289
76561198388166380,389730,379.48333333333335,NA,TragicVibes,25,1,795,0.01274344794421736
76561198388166380,1778820,334.6166666666667,29.283333333333335,TragicVibes,25,1,795,0.01274344794421736
76561198095485644,389730,0,NA,heros,29,10,143,0.0022922176805321793
76561198095485644,389730,0,NA,Soreh,29,8,143,0.0022922176805321793
76561198095485644,389730,0,NA,Yes Imbad,28,1,131,0.0020998637492987094
76561198095485644,1778820,0,NA,heros,29,10,143,0.0022922176805321793
76561198095485644,1778820,0,NA,Soreh,29,8,143,0.0022922176805321793
76561198095485644,1778820,0,NA,Yes Imbad,28,1,131,0.0020998637492987094
76561199497262223,1778820,90.61666666666666,32.666666666666664,rapterhunter2,6,1,1234,0.019780395928508457
76561198115233762,1778820,32.8,7.483333333333333,Toadhini,10,7,1949,0.031241484331169352
76561198163442004,389730,10.9,NA,Akuma967,7,3,889,0.014250220405546205
76561198163442004,1778820,12,12,Akuma967,7,3,889,0.014250220405546205
76561198123776649,389730,416.46666666666664,NA,Walls,19,6,3379,0.05416366113649115
76561198123776649,1778820,159.93333333333334,21.55,Walls,19,6,3379,0.05416366113649115
76561198146286513,389730,327.93333333333334,NA,개종ㅈr,17,8,4305,0.06900697283000722
76561198146286513,1778820,135.16666666666666,25.5,개종ㅈr,17,8,4305,0.06900697283000722
76561198271540565,389730,792.3166666666667,NA,EBZ II Rasmus,20,1,2975,0.047687745451631
76561198334086303,389730,664.1833333333333,NA,Koyuki,27,8,295,0.0047287008094894604
76561198334086303,1778820,386.7,56.38333333333333,Koyuki,27,8,295,0.0047287008094894604
76561198834614404,389730,57.68333333333333,1.7166666666666666,ghost-wild,7,3,889,0.014250220405546205
76561198987679452,389730,308.56666666666666,NA,salgoo88,13,3,3056,0.04898613448745692
76561198987679452,1778820,50.85,8.666666666666666,salgoo88,13,3,3056,0.04898613448745692
76561198957207027,389730,397.8833333333333,NA,개패고밟고발밑에둔다올려다봐라,18,2,5083,0.08147791937164382
76561198957207027,1778820,103.66666666666667,8.283333333333333,개패고밟고발밑에둔다올려다봐라,18,2,5083,0.08147791937164382
76561198052442856,389730,5.366666666666666,NA,Kepcer,3,1,848,0.013593011140498518
76561198052442856,1778820,44.68333333333333,22.616666666666667,Kepcer,3,1,848,0.013593011140498518
76561198352798340,389730,333.71666666666664,NA,피자스쿨나라치킨플러스공주,19,4,3379,0.05416366113649115
76561198352798340,1778820,79.26666666666667,12.416666666666666,피자스쿨나라치킨플러스공주,19,4,3379,0.05416366113649115
76561198004715752,389730,35.9,NA,BossBaby,9,7,2221,0.03560150677246133
76561198004715752,1778820,14.516666666666667,14.516666666666667,BossBaby,9,7,2221,0.03560150677246133
76561199379384431,389730,600.75,NA,꽁꽁꽁낑낑낑,19,7,3379,0.05416366113649115
76561199379384431,1778820,80.83333333333333,9.783333333333333,꽁꽁꽁낑낑낑,19,7,3379,0.05416366113649115
76561198100394709,389730,0.85,NA,iallai,6,1,1234,0.019780395928508457
76561198100394709,1778820,119.38333333333334,17.35,iallai,6,1,1234,0.019780395928508457
76561197980119761,389730,0,NA,So15,12,10,3367,0.053971307205257675
76561197980119761,1778820,0,NA,So15,12,10,3367,0.053971307205257675
76561199636716288,1778820,122.86666666666666,21.7,Mr.K,20,5,2975,0.047687745451631
76561198023597573,389730,0.5666666666666667,NA,_rocks,2,4,567,0.009088723250781437
76561198023597573,1778820,72.28333333333333,3.466666666666667,_rocks,2,4,567,0.009088723250781437
76561198290762480,389730,0,NA,possthelion,14,2,3312,0.05308968502043761
76561198290762480,1778820,0,NA,possthelion,14,2,3312,0.05308968502043761
76561197990764581,389730,606.6333333333333,NA,Solsaviour,3,3,848,0.013593011140498518
76561197990764581,1778820,102.93333333333334,10.616666666666667,Solsaviour,3,3,848,0.013593011140498518
76561198805402628,1778820,31.866666666666667,4.666666666666667,Pink Dreamer,2,1,567,0.009088723250781437
76561199258709712,1778820,13.766666666666667,13.766666666666667,Swoozy,9,1,2221,0.03560150677246133
76561198869150042,389730,0,NA,ちゃんむら,28,31,131,0.0020998637492987094
76561198869150042,1778820,0,NA,ちゃんむら,28,31,131,0.0020998637492987094
76561199043328803,389730,67.4,0.55,mikeke,16,3,4627,0.07416846998477199
76561199043328803,1778820,55.61666666666667,3.066666666666667,mikeke,16,3,4627,0.07416846998477199
76561198212934083,389730,870.6,NA,석두용역,20,5,2975,0.047687745451631
76561198212934083,1778820,30.116666666666667,9.283333333333333,석두용역,20,5,2975,0.047687745451631
76561199211583619,1778820,8.35,0.8666666666666667,Banahamut,2,2,567,0.009088723250781437
76561198022690784,389730,2793.1833333333334,NA,brokencellz,26,1,423,0.006780476075979803
76561198022690784,1778820,188.76666666666668,20.883333333333333,brokencellz,26,1,423,0.006780476075979803
76561198012194050,389730,16.816666666666666,NA,stevmaster11,1,4,642,0.010290935320990622
76561198012194050,1778820,3.0166666666666666,2.4,stevmaster11,1,4,642,0.010290935320990622
76561199212924571,1778820,8.416666666666666,8.416666666666666,finnessry,5,2,849,0.013609040634767974
76561198017812686,1778820,9.7,3.1,Erebidae,2,7,567,0.009088723250781437
76561198449692628,389730,297.56666666666666,NA,Homelessmiracle,14,1,3312,0.05308968502043761
76561198449692628,1778820,119.38333333333334,3.933333333333333,Homelessmiracle,14,1,3312,0.05308968502043761
76561198076427208,389730,433.1,NA,leonardozw,15,4,7267,0.11648633485613528
76561198076427208,1778820,174.11666666666667,2.216666666666667,leonardozw,15,4,7267,0.11648633485613528
76561198145607846,389730,96.36666666666666,NA,Talavera043,6,6,1234,0.019780395928508457
76561198145607846,1778820,27.666666666666668,3.4833333333333334,Talavera043,6,6,1234,0.019780395928508457
76561198042841616,389730,97.2,NA,Tanarius,14,1,3312,0.05308968502043761
76561198042841616,1778820,92.7,15.533333333333333,Tanarius,14,1,3312,0.05308968502043761
76561198145892126,1778820,5.666666666666667,5.666666666666667,Mozorate,2,2,567,0.009088723250781437
