steamid,appid,playtime_forever,playtime_2weeks,X1pPlayerName,rank,games,n,sample_weights
76561198276548150,389730,44.266666666666666,NA,Melee_Weapon,13,3,2452,0.05258191799622577
76561198276548150,1778820,91.76666666666667,7,Melee_Weapon,13,3,2452,0.05258191799622577
76561198039940293,1778820,13.6,NA,larv_ru,4,13,549,0.011773031394750387
76561198081054138,389730,80.15,NA,Judgement 20,6,1,872,0.018699605421170013
76561198081054138,1778820,151.05,NA,Judgement 20,6,1,872,0.018699605421170013
76561198147288839,389730,2231.1,NA,nanchezal,24,1,775,0.016619488763081145
76561198147288839,1778820,184.8,9.733333333333333,nanchezal,24,1,775,0.016619488763081145
76561198244387896,389730,1242.45,NA,IV Wind,27,7,226,0.00484645736833076
76561198244387896,1778820,269.81666666666666,26.966666666666665,IV Wind,27,7,226,0.00484645736833076
76561198053118039,389730,43.9,NA,Zer0,18,1,3634,0.07792931892262824
76561198053118039,1778820,97.46666666666667,1.4333333333333333,Zer0,18,1,3634,0.07792931892262824
76561198144242730,389730,902.4333333333333,5.733333333333333,팝콘티비_바다뱀,20,1,2596,0.05566992623091439
76561198144242730,1778820,159.53333333333333,3.966666666666667,팝콘티비_바다뱀,20,1,2596,0.05566992623091439
76561199431353719,1778820,170.9,57.8,ofen2000,9,11,1754,0.037613655858637844
76561198018507704,389730,204.13333333333333,NA,co01beans,7,2,734,0.015740264196260078
76561198018507704,1778820,31.383333333333333,2.05,co01beans,7,2,734,0.015740264196260078
76561198394386128,1778820,41.71666666666667,0.65,Igris,10,2,1458,0.03126608337622234
76561198218159097,389730,4682.35,NA,ChickenbbqTK,29,8,73,0.001565448618974095
76561198218159097,1778820,523.7333333333333,58.25,ChickenbbqTK,29,8,73,0.001565448618974095
76561198058301591,389730,3119.366666666667,NA,[DASH]Zakard,24,14,775,0.016619488763081145
76561198058301591,1778820,377.5,25.716666666666665,[DASH]Zakard,24,14,775,0.016619488763081145
76561198111801893,389730,10.316666666666666,NA,Temper,8,3,835,0.017906158860868073
76561198111801893,1778820,11.4,NA,Temper,8,3,835,0.017906158860868073
76561198079433093,389730,467.53333333333336,1.3666666666666667,격투게임갤러리,23,12,1041,0.02232372619660319
76561198079433093,1778820,110.58333333333333,3.55,격투게임갤러리,23,12,1041,0.02232372619660319
76561198062098237,389730,330.43333333333334,NA,Dito,19,1,2720,0.058329044433007377
76561198062098237,1778820,81.65,9.316666666666666,Dito,19,1,2720,0.058329044433007377
76561198440638194,389730,1102.7833333333333,NA,TxM_,6,1,872,0.018699605421170013
76561198440638194,1778820,394.65,5.466666666666667,TxM_,6,1,872,0.018699605421170013
76561198970335198,389730,1729.35,NA,윤댕남편시은시연아빠ㅌㅂㅇㅅ,26,1,345,0.007398353062274833
76561198970335198,1778820,274.5,37.36666666666667,윤댕남편시은시연아빠ㅌㅂㅇㅅ,26,1,345,0.007398353062274833
76561198376240388,389730,72.95,NA,Jiji,3,4,611,0.013102590495796878
76561198376240388,1778820,20.483333333333334,NA,Jiji,3,4,611,0.013102590495796878
76561198044186731,389730,4919.583333333333,NA,GRANBLUE PLAYER,29,2,73,0.001565448618974095
76561198044186731,1778820,437.21666666666664,61.7,GRANBLUE PLAYER,29,2,73,0.001565448618974095
76561198088287871,389730,0,NA,Andricebowl,0,1,353,0.00756990907531309
76561198088287871,1778820,0,NA,Andricebowl,0,1,353,0.00756990907531309
76561199535822632,1778820,190.76666666666668,23.85,KaFoera75,20,10,2596,0.05566992623091439
76561199535822632,389730,40.95,NA,KaFoera75,20,10,2596,0.05566992623091439
76561198027548531,389730,3265.233333333333,NA,Koenji,29,6,73,0.001565448618974095
76561198027548531,1778820,930.9333333333333,21.483333333333334,Koenji,29,6,73,0.001565448618974095
76561198054547708,389730,0,NA,ぐろぴっぴ,3,3,611,0.013102590495796878
76561198054547708,1778820,0,NA,ぐろぴっぴ,3,3,611,0.013102590495796878
76561198249807336,1778820,18.8,NA,Delta,4,3,549,0.011773031394750387
76561198047508603,389730,74.28333333333333,NA,Detritus,0,1,353,0.00756990907531309
76561198047508603,1778820,35,NA,Detritus,0,1,353,0.00756990907531309
76561197986495920,1778820,38.983333333333334,NA,SeloX,4,4,549,0.011773031394750387
76561198177159978,389730,17.633333333333333,NA,Gino,19,1,2720,0.058329044433007377
76561198177159978,1778820,137.68333333333334,3.45,Gino,19,1,2720,0.058329044433007377
76561198421550494,389730,7.8,NA,Porasjeet Singh,12,8,2664,0.057128152341739576
76561198421550494,1778820,211.46666666666667,0.11666666666666667,Porasjeet Singh,12,8,2664,0.057128152341739576
76561198941576021,389730,625.9,NA,Brand,25,4,501,0.010743695316520844
76561198941576021,1778820,311.6666666666667,0.6666666666666666,Brand,25,4,501,0.010743695316520844
76561198054250763,389730,51.5,NA,ItzKaje,7,1,734,0.015740264196260078
76561198054250763,1778820,59.2,1.45,ItzKaje,7,1,734,0.015740264196260078
76561198158482217,389730,18.483333333333334,NA,XShero,11,2,1629,0.03493309315491508
76561198158482217,1778820,59.78333333333333,13.266666666666667,XShero,11,2,1629,0.03493309315491508
76561198103926735,389730,1.9666666666666666,NA,BAABU,3,2,611,0.013102590495796878
76561198103926735,1778820,28.75,0.5333333333333333,BAABU,3,2,611,0.013102590495796878
76561197989402444,389730,76.93333333333334,NA,WARCHIFF,19,14,2720,0.058329044433007377
76561197989402444,1778820,155.63333333333333,7.733333333333333,WARCHIFF,19,14,2720,0.058329044433007377
76561198164763623,389730,154.46666666666667,NA,AustrianPainter,11,3,1629,0.03493309315491508
76561198164763623,1778820,36.7,0.7833333333333333,AustrianPainter,11,3,1629,0.03493309315491508
76561198118049698,389730,0,NA,ceezd,21,1,2415,0.05178847143592383
76561198118049698,1778820,0,NA,ceezd,21,1,2415,0.05178847143592383
76561199244020180,1778820,68.15,2.5833333333333335,Grizzby,15,6,5469,0.11727997941327843
76561199244020180,389730,7.316666666666666,NA,Grizzby,15,6,5469,0.11727997941327843
76561198451781978,389730,2515.5333333333333,NA,Antonio Flávio,11,1,1629,0.03493309315491508
76561198451781978,1778820,135.86666666666667,NA,Antonio Flávio,11,1,1629,0.03493309315491508
76561199046134027,389730,0,NA,Hwoarang,20,2,2596,0.05566992623091439
76561199046134027,1778820,0,NA,Hwoarang,20,2,2596,0.05566992623091439
76561198353145423,1778820,48.65,0.45,DRyZHiNNiK,8,1,835,0.017906158860868073
76561198098959497,389730,217.9,NA,Gamma Particle,21,1,2415,0.05178847143592383
76561198098959497,1778820,319.26666666666665,8.766666666666667,Gamma Particle,21,1,2415,0.05178847143592383
76561198281303295,389730,18.75,NA,813JerzTTV,5,5,607,0.01301681248927775
76561198281303295,1778820,145.96666666666667,4,813JerzTTV,5,5,607,0.01301681248927775
76561198129426680,389730,1366.3833333333334,NA,GetUp,22,1,1384,0.029679190255618458
76561198129426680,1778820,334.5,52.266666666666666,GetUp,22,1,1384,0.029679190255618458
76561198279467134,389730,1050.15,NA,Arctee,21,3,2415,0.05178847143592383
76561198279467134,1778820,122.38333333333334,2,Arctee,21,3,2415,0.05178847143592383
76561199121218730,1778820,54.516666666666666,22.6,SunciE,1,1,425,0.009113913192657403
76561198094007220,389730,89.68333333333334,NA,A_P | Sherlock,13,2,2452,0.05258191799622577
76561198094007220,1778820,251.55,5.95,A_P | Sherlock,13,2,2452,0.05258191799622577
76561198025774621,389730,70,NA,Bula,15,5,5469,0.11727997941327843
76561198025774621,1778820,201.1,NA,Bula,15,5,5469,0.11727997941327843
76561198201677866,1778820,0,NA,kidono,9,11,1754,0.037613655858637844
76561198011985881,389730,402.25,NA,패배자에게 앵콜은 필요 없어,21,6,2415,0.05178847143592383
76561198011985881,1778820,235.9,9.85,패배자에게 앵콜은 필요 없어,21,6,2415,0.05178847143592383
76561198184083421,1778820,26.416666666666668,NA,JANE,6,2,872,0.018699605421170013
76561198267987289,389730,1.1333333333333333,NA,Zanharoth,13,3,2452,0.05258191799622577
76561198267987289,1778820,15.516666666666667,NA,Zanharoth,13,3,2452,0.05258191799622577
76561198046882217,389730,185.71666666666667,NA,Sif Yggdrasil,17,2,3543,0.07597786927431807
76561198046882217,1778820,343.03333333333336,34.4,Sif Yggdrasil,17,2,3543,0.07597786927431807
76561198116862162,389730,5.1,NA,fufa,15,13,5469,0.11727997941327843
76561198116862162,1778820,93.51666666666667,5.1,fufa,15,13,5469,0.11727997941327843
76561198091647874,1778820,100.81666666666666,NA,Irikiss,5,1,607,0.01301681248927775
76561198414194423,389730,2084.6833333333334,NA,L.o.V. | tikto,23,13,1041,0.02232372619660319
76561198414194423,1778820,330.6,38.43333333333333,L.o.V. | tikto,23,13,1041,0.02232372619660319
76561198118084363,389730,0,NA,G H O S T,21,6,2415,0.05178847143592383
76561198118084363,1778820,0,NA,G H O S T,21,6,2415,0.05178847143592383
76561197990053375,389730,3092.1833333333334,NA,Sticky88,12,5,2664,0.057128152341739576
76561197990053375,1778820,187.78333333333333,10.433333333333334,Sticky88,12,5,2664,0.057128152341739576
76561198113776084,389730,817.7166666666667,NA,Grekoo,25,2,501,0.010743695316520844
76561198113776084,1778820,117,2.55,Grekoo,25,2,501,0.010743695316520844
76561198324531690,389730,48.63333333333333,NA,Wansa,7,3,734,0.015740264196260078
76561198324531690,1778820,25.65,0.05,Wansa,7,3,734,0.015740264196260078
76561199184415631,1778820,465.6666666666667,NA,raotaro-,21,16,2415,0.05178847143592383
76561198867264609,389730,3183.9666666666667,NA,Gongboy,29,8,73,0.001565448618974095
76561198867264609,1778820,304.46666666666664,23.566666666666666,Gongboy,29,8,73,0.001565448618974095
76561198107403492,389730,2330.8166666666666,NA,1985년생_주정중,27,24,226,0.00484645736833076
76561198107403492,1778820,416.68333333333334,34.1,1985년생_주정중,27,24,226,0.00484645736833076
76561198250788254,389730,1227.6833333333334,NA,Landkart,29,13,73,0.001565448618974095
76561198250788254,1778820,540.7833333333333,0.03333333333333333,Landkart,29,13,73,0.001565448618974095
76561198108902012,389730,73.73333333333333,NA,sons_dead,2,2,369,0.007913021101389604
76561198108902012,1778820,28.933333333333334,0.6833333333333333,sons_dead,2,2,369,0.007913021101389604
76561198311031062,389730,0,NA,AOF | Kamarada,24,4,775,0.016619488763081145
76561198311031062,1778820,0,NA,AOF | Kamarada,24,4,775,0.016619488763081145
76561198245508552,1778820,50.3,NA,FistinArtist69,0,5,353,0.00756990907531309
76561198157917163,389730,4025.4,NA,KasS,23,1,1041,0.02232372619660319
76561198157917163,1778820,365.8666666666667,11.8,KasS,23,1,1041,0.02232372619660319
76561198867264609,389730,3183.9666666666667,NA,Gongboy,29,8,73,0.001565448618974095
76561198867264609,1778820,304.46666666666664,23.566666666666666,Gongboy,29,8,73,0.001565448618974095
76561198286034627,1778820,226.76666666666668,32.666666666666664,shanksi,8,1,835,0.017906158860868073
76561198090794092,389730,160.18333333333334,NA,JavierGz,10,11,1458,0.03126608337622234
76561198066292818,389730,44.46666666666667,NA,charsplusjk,12,1,2664,0.057128152341739576
76561198066292818,1778820,285.56666666666666,7.516666666666667,charsplusjk,12,1,2664,0.057128152341739576
76561197968584564,389730,458.71666666666664,NA,kenyo,7,4,734,0.015740264196260078
76561197968584564,1778820,122.31666666666666,5.866666666666666,kenyo,7,4,734,0.015740264196260078
76561198104182262,389730,30.433333333333334,NA,JJOE,1,3,425,0.009113913192657403
76561198104182262,1778820,4.583333333333333,1,JJOE,1,3,425,0.009113913192657403
76561198027695468,389730,391.95,NA,GotoSang,20,11,2596,0.05566992623091439
76561198027695468,1778820,133.36666666666667,11.133333333333333,GotoSang,20,11,2596,0.05566992623091439
76561197985009443,389730,1866.3333333333333,NA,Johnnymetal,23,1,1041,0.02232372619660319
76561197985009443,1778820,128.7,19.166666666666668,Johnnymetal,23,1,1041,0.02232372619660319
76561198081811243,389730,3539.7833333333333,NA,borees,26,2,345,0.007398353062274833
76561198081811243,1778820,292.1,23.966666666666665,borees,26,2,345,0.007398353062274833
76561198042014453,389730,232.58333333333334,NA,Helio,18,8,3634,0.07792931892262824
76561198042014453,1778820,118.2,5.55,Helio,18,8,3634,0.07792931892262824
76561198000222800,389730,0.6333333333333333,NA,Captain Jojo,11,2,1629,0.03493309315491508
76561198000222800,1778820,243.1,33.15,Captain Jojo,11,2,1629,0.03493309315491508
76561198076769949,389730,1037.4666666666667,NA,RiceRocket,27,3,226,0.00484645736833076
76561198076769949,1778820,122.61666666666666,2.6,RiceRocket,27,3,226,0.00484645736833076
76561199122125821,389730,671.9833333333333,NA,amouageking,27,3,226,0.00484645736833076
76561199122125821,1778820,287.35,41.166666666666664,amouageking,27,3,226,0.00484645736833076
76561198047557597,389730,1469.3833333333334,NA,<<<<======]+++o,21,7,2415,0.05178847143592383
76561198047557597,1778820,372.6666666666667,36.88333333333333,<<<<======]+++o,21,7,2415,0.05178847143592383
76561198121356986,389730,181.53333333333333,NA,Fregaero,16,4,3577,0.07670698232973065
76561198121356986,1778820,70.18333333333334,NA,Fregaero,16,4,3577,0.07670698232973065
76561198875024334,1778820,407.26666666666665,8.35,Babarouné tuleS,15,12,5469,0.11727997941327843
76561198005588764,389730,11.533333333333333,NA,Sairon,12,4,2664,0.057128152341739576
76561198005588764,1778820,83.75,0.05,Sairon,12,4,2664,0.057128152341739576
76561198166234352,1778820,87.76666666666667,3.7666666666666666,RaymondKingston,4,1,549,0.011773031394750387
76561198323998063,1778820,51.266666666666666,NA,JFlo,11,1,1629,0.03493309315491508
76561198044186731,389730,4919.583333333333,NA,GRANBLUE PLAYER,29,2,73,0.001565448618974095
76561198044186731,1778820,437.21666666666664,61.7,GRANBLUE PLAYER,29,2,73,0.001565448618974095
76561198137437758,1778820,0,NA,El topo,21,12,2415,0.05178847143592383
76561199587763484,389730,94.16666666666667,3.6,자피나한테잡히나,9,2,1754,0.037613655858637844
76561199587763484,1778820,49.65,5.683333333333334,자피나한테잡히나,9,2,1754,0.037613655858637844
76561198095485644,389730,0,NA,Soreh,29,8,73,0.001565448618974095
76561198095485644,389730,0,NA,Yes Imbad,28,1,98,0.002101561159718648
76561198095485644,1778820,0,NA,Soreh,29,8,73,0.001565448618974095
76561198095485644,1778820,0,NA,Yes Imbad,28,1,98,0.002101561159718648
76561198180232798,389730,668.45,NA,Jake,25,29,501,0.010743695316520844
76561198180232798,1778820,247.71666666666667,27.216666666666665,Jake,25,29,501,0.010743695316520844
76561198317391749,389730,312.53333333333336,NA,CKaspar,20,1,2596,0.05566992623091439
76561198317391749,1778820,155.05,17.25,CKaspar,20,1,2596,0.05566992623091439
76561198204889065,389730,94.63333333333334,NA,Alii,18,7,3634,0.07792931892262824
76561198204889065,1778820,97.95,0.6166666666666667,Alii,18,7,3634,0.07792931892262824
76561198272446622,1778820,86.93333333333334,16.233333333333334,GOAYA,5,7,607,0.01301681248927775
76561198319271407,1778820,32.86666666666667,NA,Aizen108,10,1,1458,0.03126608337622234
76561198352017335,389730,626.9333333333333,NA,Fritz,23,3,1041,0.02232372619660319
76561198352017335,1778820,159.36666666666667,8.833333333333334,Fritz,23,3,1041,0.02232372619660319
76561198019986199,389730,5130.533333333334,NA,Higem,29,5,73,0.001565448618974095
76561198019986199,1778820,683.4,106.06666666666666,Higem,29,5,73,0.001565448618974095
76561198194353533,1778820,9,NA,千花万花河北彩花,2,1,369,0.007913021101389604
76561198010931967,389730,1415.7833333333333,NA,VerGiL,1,2,425,0.009113913192657403
76561198010931967,1778820,159.15,15.683333333333334,VerGiL,1,2,425,0.009113913192657403
76561198806966153,389730,14.1,NA,waggefar,1,3,425,0.009113913192657403
76561198806966153,1778820,138.01666666666668,3.033333333333333,waggefar,1,3,425,0.009113913192657403
76561198316839376,389730,32.016666666666666,NA,clouds_115,16,2,3577,0.07670698232973065
76561198316839376,1778820,97.71666666666667,2.1666666666666665,clouds_115,16,2,3577,0.07670698232973065
76561199066399031,389730,26.333333333333332,NA,No Mind,17,5,3543,0.07597786927431807
76561199066399031,1778820,403.81666666666666,23.6,No Mind,17,5,3543,0.07597786927431807
76561198121379914,389730,240.46666666666667,NA,날로먹는 청년,19,3,2720,0.058329044433007377
76561198121379914,1778820,202.71666666666667,15.1,날로먹는 청년,19,3,2720,0.058329044433007377
76561198258462111,1778820,87.23333333333333,4.933333333333334,Belungus,6,2,872,0.018699605421170013
76561198000222800,389730,0.6333333333333333,NA,Captain Jojo,11,2,1629,0.03493309315491508
76561198000222800,1778820,243.1,33.15,Captain Jojo,11,2,1629,0.03493309315491508
76561198167220239,1778820,40.11666666666667,16.7,hentaroxis,8,3,835,0.017906158860868073
76561198167220239,389730,32.6,NA,hentaroxis,8,3,835,0.017906158860868073
76561198222212432,389730,139.63333333333333,NA,Daazarog,15,3,5469,0.11727997941327843
76561198222212432,1778820,106.9,NA,Daazarog,15,3,5469,0.11727997941327843
76561198043696465,389730,416.8666666666667,NA,Espada,10,1,1458,0.03126608337622234
76561198043696465,1778820,55.96666666666667,NA,Espada,10,1,1458,0.03126608337622234
76561199013502806,1778820,196.86666666666667,1.05,Jolly,11,3,1629,0.03493309315491508
76561198081447835,389730,0,NA,Appio,17,4,3543,0.07597786927431807
76561198081447835,1778820,96.3,1.8,Appio,17,4,3543,0.07597786927431807
76561198869150042,389730,0,NA,ちゃんむら,28,31,98,0.002101561159718648
76561198869150042,1778820,0,NA,ちゃんむら,28,31,98,0.002101561159718648
76561198192739530,389730,3954.7166666666667,NA,Elian,28,8,98,0.002101561159718648
76561198192739530,1778820,409.1,69.26666666666667,Elian,28,8,98,0.002101561159718648
76561198064654016,389730,369.6666666666667,NA,walkman,22,3,1384,0.029679190255618458
76561198064654016,1778820,249.1,13.4,walkman,22,3,1384,0.029679190255618458
76561198021770988,389730,18.95,NA,Alein,0,1,353,0.00756990907531309
76561198021770988,1778820,17.533333333333335,NA,Alein,0,1,353,0.00756990907531309
76561198107403492,389730,2330.8166666666666,NA,1985년생_주정중,27,24,226,0.00484645736833076
76561198107403492,1778820,416.68333333333334,34.1,1985년생_주정중,27,24,226,0.00484645736833076
76561198065316933,389730,209.68333333333334,NA,Кама Пуля,9,2,1754,0.037613655858637844
76561198065316933,1778820,150.88333333333333,28.1,Кама Пуля,9,2,1754,0.037613655858637844
76561198054547708,389730,0,NA,ぐろぴっぴ,3,3,611,0.013102590495796878
76561198054547708,1778820,0,NA,ぐろぴっぴ,3,3,611,0.013102590495796878
76561198065214489,389730,25.8,NA,flipr,3,1,611,0.013102590495796878
76561198065214489,1778820,25.216666666666665,NA,flipr,3,1,611,0.013102590495796878
76561198062072624,1778820,101.55,2.466666666666667,El Loco,10,1,1458,0.03126608337622234
76561199048738494,1778820,35.18333333333333,NA,Jaikon,11,1,1629,0.03493309315491508
76561199175291538,1778820,26.383333333333333,NA,KYuBi,1,1,425,0.009113913192657403
76561198824656208,1778820,0,NA,UrThatNinja...,10,7,1458,0.03126608337622234
76561198047126678,389730,96.43333333333334,NA,Pilfer,20,2,2596,0.05566992623091439
76561198047126678,1778820,115.9,NA,Pilfer,20,2,2596,0.05566992623091439
76561198125195582,389730,0,NA,Dexvolt,8,5,835,0.017906158860868073
76561198125195582,1778820,0,NA,Dexvolt,8,5,835,0.017906158860868073
76561198073394039,389730,701.7333333333333,NA,MTS IchBinGhost,23,7,1041,0.02232372619660319
76561198073394039,1778820,596.7166666666667,45.516666666666666,MTS IchBinGhost,23,7,1041,0.02232372619660319
76561198877860083,1778820,392.8833333333333,21.6,Sigma,20,6,2596,0.05566992623091439
76561198081125956,1778820,55.25,0.18333333333333332,rbn100,3,1,611,0.013102590495796878
76561198056883731,389730,2054.2,NA,TKBadMoon,25,28,501,0.010743695316520844
76561198056883731,1778820,269.75,8.6,TKBadMoon,25,28,501,0.010743695316520844
76561198050711795,389730,8.666666666666666,NA,Zirk,4,1,549,0.011773031394750387
76561198050711795,1778820,45,NA,Zirk,4,1,549,0.011773031394750387
76561198026709495,389730,0,NA,안녕하세요하자덩어리캐릭입니다,16,17,3577,0.07670698232973065
76561198026709495,389730,0,NA,인생은 마이클 머레이처럼,17,6,3543,0.07597786927431807
76561198026709495,1778820,0,NA,안녕하세요하자덩어리캐릭입니다,16,17,3577,0.07670698232973065
76561198026709495,1778820,0,NA,인생은 마이클 머레이처럼,17,6,3543,0.07597786927431807
76561199007734056,389730,190.2,NA,KUNI,17,6,3543,0.07597786927431807
76561199007734056,1778820,133.68333333333334,NA,KUNI,17,6,3543,0.07597786927431807
76561198044399903,389730,1140.4666666666667,NA,Jabree,23,3,1041,0.02232372619660319
76561198044399903,1778820,165.65,10.15,Jabree,23,3,1041,0.02232372619660319
76561198305745332,389730,746.2166666666667,NA,이비참한인간,23,1,1041,0.02232372619660319
76561198305745332,1778820,137.5,18.75,이비참한인간,23,1,1041,0.02232372619660319
76561198011189195,389730,12.7,NA,Keimo,0,2,353,0.00756990907531309
76561198011189195,1778820,20.766666666666666,9.316666666666666,Keimo,0,2,353,0.00756990907531309
76561198358093491,1778820,233.8,12.416666666666666,boya,20,3,2596,0.05566992623091439
76561198014456429,389730,134.36666666666667,NA,vivy,27,10,226,0.00484645736833076
76561198014456429,1778820,529.2833333333333,74.4,vivy,27,10,226,0.00484645736833076
76561198034205533,389730,1107.6666666666667,NA,BoyNextDoor.ttv,19,15,2720,0.058329044433007377
76561198034205533,1778820,69.46666666666667,0.16666666666666666,BoyNextDoor.ttv,19,15,2720,0.058329044433007377
76561199011975976,389730,8.166666666666666,NA,GODofRICE,5,2,607,0.01301681248927775
76561199011975976,1778820,46.36666666666667,NA,GODofRICE,5,2,607,0.01301681248927775
76561197972671558,389730,43.45,NA,ジルフェルデ,2,4,369,0.007913021101389604
76561197972671558,1778820,79.9,3.65,ジルフェルデ,2,4,369,0.007913021101389604
76561198161213461,389730,1441.2,NA,Lincolnlogs,24,8,775,0.016619488763081145
76561198161213461,1778820,457.43333333333334,39.31666666666667,Lincolnlogs,24,8,775,0.016619488763081145
76561198076769949,389730,1037.4666666666667,NA,RiceRocket,27,3,226,0.00484645736833076
76561198076769949,1778820,122.61666666666666,2.6,RiceRocket,27,3,226,0.00484645736833076
76561198169775163,389730,69.33333333333333,NA,Airborne,10,1,1458,0.03126608337622234
76561198169775163,1778820,65.23333333333333,7.683333333333334,Airborne,10,1,1458,0.03126608337622234
76561198389410037,389730,258.6,0.4,sejongc,18,9,3634,0.07792931892262824
76561198389410037,1778820,109.2,18.416666666666668,sejongc,18,9,3634,0.07792931892262824
76561198246120108,389730,2580.0666666666666,NA,ytopia,24,8,775,0.016619488763081145
76561198246120108,1778820,240.7,23.966666666666665,ytopia,24,8,775,0.016619488763081145
76561198047514657,389730,513.0833333333334,NA,Kim Shrimp,26,1,345,0.007398353062274833
76561198047514657,1778820,281.8833333333333,19.983333333333334,Kim Shrimp,26,1,345,0.007398353062274833
76561198050078238,389730,40.81666666666667,NA,D3xus,26,3,345,0.007398353062274833
76561198050078238,1778820,212.11666666666667,3.816666666666667,D3xus,26,3,345,0.007398353062274833
76561198251230222,1778820,110.13333333333334,28.283333333333335,stiffler,9,2,1754,0.037613655858637844
76561198085914507,389730,5572.333333333333,NA,TrizzyTheRapper,29,1,73,0.001565448618974095
76561198085914507,1778820,733.3333333333334,91.06666666666666,TrizzyTheRapper,29,1,73,0.001565448618974095
76561197977260076,389730,106.8,NA,BIG BAD BEAR,5,2,607,0.01301681248927775
76561197977260076,1778820,144.31666666666666,0.31666666666666665,BIG BAD BEAR,5,2,607,0.01301681248927775
76561198282385662,389730,119.21666666666667,NA,Celestean,12,2,2664,0.057128152341739576
76561198372100694,389730,4852.683333333333,NA,BodyElectric,28,1,98,0.002101561159718648
76561198372100694,1778820,264.6333333333333,31.6,BodyElectric,28,1,98,0.002101561159718648
76561198362009343,389730,1447.95,NA,HS(o_0),28,11,98,0.002101561159718648
76561199301311886,389730,140.05,NA,NEFERTARI VIVI,14,1,2923,0.06268227826385314
